email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1034,"Hey, rates are low. What are you waiting for?",1,LEGITIMATE,"The email contains information about mortgage services and offers to refinance, consolidate debt, and other financial products. It also mentions free quotes and quick forms to apply, which are common practices in legitimate financial marketing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email contains information about mortgage services and offers to refinance, consolidate debt, and other financial products. It also mentions free quotes and quick forms to apply, which are common practices in legitimate financial marketing emails.""
}"
1035,Re : BL/ Invoice & Packing List,1,PHISHING,"The email contains a request to click a link to view a PDF document that requires login, which is suspicious. It also instructs recipients to move the message to their inbox, which is an attempt to bypass spam filters.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a request to click a link to view a PDF document that requires login, which is suspicious. It also instructs recipients to move the message to their inbox, which is an attempt to bypass spam filters.""
}"
1036,CONGRATULATIONS!,1,PHISHING,"The email contains suspicious elements such as an unverified lottery win, urgent instructions to claim the prize, and contact information for a financial agent that appears to be fabricated. The email also lacks professional design and does not include a clear return address.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as an unverified lottery win, urgent instructions to claim the prize, and contact information for a financial agent that appears to be fabricated. The email also lacks professional design and does not include a clear return address.""
}"
1037,[URGENT]: IT HAS HAPPENED!,1,PHISHING,"The email contains urgent language, offers a large sum of money, and requests personal and financial information from the recipient. It also includes contact details for a claims agent and instructions on how to claim the prize, which are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language, offers a large sum of money, and requests personal and financial information from the recipient. It also includes contact details for a claims agent and instructions on how to claim the prize, which are common tactics used in phishing scams.""
}"
1038,Apostolic Greetings.,1,PHISHING,"The email contains an urgent request for personal information and financial assistance, which is a common tactic in phishing scams. It also includes false claims about having substantial funds and a dire medical situation to create urgency and trust.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains an urgent request for personal information and financial assistance, which is a common tactic in phishing scams. It also includes false claims about having substantial funds and a dire medical situation to create urgency and trust.""
}"
1039,Hiring Announcement,1,PHISHING,"The email contains urgent language, requests personal and financial information, and offers attractive incentives without providing clear details about the job or company. It also includes a suspicious attachment and a request to call a number, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language, requests personal and financial information, and offers attractive incentives without providing clear details about the job or company. It also includes a suspicious attachment and a request to call a number, which are common tactics used in phishing attempts.""
}"
1040,M o n e y   J u d g e m e n t s            NNROYKI,1,PHISHING,"The email offers lucrative job opportunities with low startup costs and promises high income, which are common tactics used in phishing scams. It also includes contact information and an urgent call-to-action to 'MAKE MONEY', which are red flags.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email offers lucrative job opportunities with low startup costs and promises high income, which are common tactics used in phishing scams. It also includes contact information and an urgent call-to-action to 'MAKE MONEY', which are red flags.""
}"
1041,Mail Storage Alert jose@monkey.org,1,PHISHING,"The email contains urgent language about mailbox storage limitations and threats of account closure if not upgraded, which are common tactics used in phishing attempts. It also includes misleading information such as a second identical message at the end, and requests for personal information that could be used for identity theft.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about mailbox storage limitations and threats of account closure if not upgraded, which are common tactics used in phishing attempts. It also includes misleading information such as a second identical message at the end, and requests for personal information that could be used for identity theft.""
}"
1042,"Produce Stronger, Rock Hard Erections. ",1,PHISHING,"The email promotes rapid and significant physical changes (enlarged penis) through a product link, which is a common tactic in phishing scams targeting male users.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes rapid and significant physical changes (enlarged penis) through a product link, which is a common tactic in phishing scams targeting male users.""
}"
1043,EOL Average Deal Count by Trader and Product as of 7-11-01,0,LEGITIMATE,The email appears to be from EnronOnline and provides a file for comparative analysis of average deal counts. It does not contain any suspicious links or requests for personal information.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from EnronOnline and provides a file for comparative analysis of average deal counts. It does not contain any suspicious links or requests for personal information.""
}"
1044,"2006 Global Digital Media - Convergence, Triple Play and IPTV",1,LEGITIMATE,"The email appears to be a professional request for a purchase of a legitimate research report on the digital media market. It contains detailed information about the report's contents, pricing, and ordering options, typical of legitimate commercial communications. There are no indicators of phishing or malicious intent.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a professional request for a purchase of a legitimate research report on the digital media market. It contains detailed information about the report's contents, pricing, and ordering options, typical of legitimate commercial communications. There are no indicators of phishing or malicious intent.""
}"
1045,Re: Recommended Viewing,0,PHISHING,"The email contains nonsensical content and appears to be a phishing attempt, disguised as a humorous message about brain usage and life. It does not contain any legitimate business-related information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains nonsensical content and appears to be a phishing attempt, disguised as a humorous message about brain usage and life. It does not contain any legitimate business-related information.""
}"
1046,Avoid Account Suspension,1,PHISHING,"The email contains urgent language about account suspension if ignored, requests for immediate action (clicking to verify), and uses a threatening tone (account termination without permission). These elements are common in phishing attempts to trick recipients into taking quick actions.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about account suspension if ignored, requests for immediate action (clicking to verify), and uses a threatening tone (account termination without permission). These elements are common in phishing attempts to trick recipients into taking quick actions.""
}"
1047,We noticed some unusual activity on your PayPal account.,1,PHISHING,"The email requests immediate action to 'Update Your Account' and provides links to enter personal and financial information, which is a common tactic in phishing attempts to steal user credentials.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email requests immediate action to 'Update Your Account' and provides links to enter personal and financial information, which is a common tactic in phishing attempts to steal user credentials.""
}"
1048,"Goats with enormous testicles, and a life-sized cow sculpted from",0,PHISHING,"The email contains an enticing but irrelevant subject line about goats and cows, which is likely to grab attention. The URL provided in the body does not appear to be related to the content of the email and could potentially lead to a phishing site.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains an enticing but irrelevant subject line about goats and cows, which is likely to grab attention. The URL provided in the body does not appear to be related to the content of the email and could potentially lead to a phishing site.""
}"
1049,In motion for NEW PICK MONDAY  it isday [HOT NEWS]  hobbles acceptability afternoons,1,PHISHING,"The email contains suspicious content such as an urgent call to action ('Get in now don't regret later'), financial terms like 'US,000', and references to a company (Global Market Agents Limited) that does not match the context provided about Apparel Manufacturing Associates, Inc. It also lacks professional email signatures and proper grammar.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious content such as an urgent call to action ('Get in now don't regret later'), financial terms like 'US,000', and references to a company (Global Market Agents Limited) that does not match the context provided about Apparel Manufacturing Associates, Inc. It also lacks professional email signatures and proper grammar.""
}"
1050,Influenza (flu) vaccine available NOW,0,PHISHING,"The email promotes an urgent vaccination offer without providing a clear source or official institution, and includes a phone number that appears suspiciously associated with a clinic offering fees.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes an urgent vaccination offer without providing a clear source or official institution, and includes a phone number that appears suspiciously associated with a clinic offering fees.""
}"
1051,We  offer attractive prices . ,1,PHISHING,"The email promotes immediate downloading of software without mentioning any legitimate source or verification process, which is a common tactic in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes immediate downloading of software without mentioning any legitimate source or verification process, which is a common tactic in phishing emails.""
}"
1052,Our Customers are Always Satisfied,1,PHISHING,"The email promotes an online pharmacy sale and includes a suspicious link (http://mineintuition.com) that appears to be related to a website offering secure and confidential purchases, which is often used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes an online pharmacy sale and includes a suspicious link (http://mineintuition.com) that appears to be related to a website offering secure and confidential purchases, which is often used in phishing attempts.""
}"
1053,structuring,0,LEGITIMATE,"The email discusses internal company matters related to resignations and potential replacements within the company structure, which is consistent with legitimate business communication.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses internal company matters related to resignations and potential replacements within the company structure, which is consistent with legitimate business communication.""
}"
1054,H-Bridge,0,LEGITIMATE,"The email content does not contain any indicators of phishing such as urgent requests for personal information, suspicious links, or attempts to create a sense of urgency. It appears to be a casual communication about a project progress and future plans.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email content does not contain any indicators of phishing such as urgent requests for personal information, suspicious links, or attempts to create a sense of urgency. It appears to be a casual communication about a project progress and future plans.""
}"
1055,"[Razor-users] Smrazor, Milter, and Max connections",0,LEGITIMATE,"The email discusses technical issues related to configuring and troubleshooting an email filtering system (smrazor milter) on a specific server setup. It does not contain any suspicious links, requests for personal information, or other indicators commonly found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical issues related to configuring and troubleshooting an email filtering system (smrazor milter) on a specific server setup. It does not contain any suspicious links, requests for personal information, or other indicators commonly found in phishing emails.""
}"
1056,Re: apt.conf suggestion,0,LEGITIMATE,"The email discusses technical details related to apt.conf and apt-get upgrade behavior, which appears to be a legitimate discussion about software configuration and updates.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical details related to apt.conf and apt-get upgrade behavior, which appears to be a legitimate discussion about software configuration and updates.""
}"
1057,Re-Compliments From Mr Turkin & Monica,1,PHISHING,"The email contains urgent and emotional language, requests for financial assistance, and demands immediate action, which are common tactics used in phishing scams. It also includes fabricated personal details and references to a foreign account that does not exist.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent and emotional language, requests for financial assistance, and demands immediate action, which are common tactics used in phishing scams. It also includes fabricated personal details and references to a foreign account that does not exist.""
}"
1058,"Fw:
 =?UTF-8?B?WyBTVU1NQVJZIEFQUE9JTlRNRU5UIF0gQWxlcnQ6IEFtYXpvbiBiaUlJaW5nIHByb2JsZW0=?=
 - (Case ID: tjSSNkpp) No. 42157794 - Date: Fri Dec 27 2019 17:35:00
 GMT+0000 (Coordinated Universal Time)",1,PHISHING,"The email contains urgent instructions to 'verify or update your payment information', which is a common tactic in phishing attempts. Additionally, it includes contact information for a phone number and email address, which should be verified independently before providing any personal or financial details.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent instructions to 'verify or update your payment information', which is a common tactic in phishing attempts. Additionally, it includes contact information for a phone number and email address, which should be verified independently before providing any personal or financial details.""
}"
1059,houston visit with vince kaminski,0,LEGITIMATE,The email appears to be a professional request for a meeting between two individuals regarding business matters. The sender and recipient have a prior relationship and the content is consistent with professional communication.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a professional request for a meeting between two individuals regarding business matters. The sender and recipient have a prior relationship and the content is consistent with professional communication.""
}"
1060,More Motor Controller Question,0,LEGITIMATE,"The email appears to be from a legitimate user (Bruce Moore) seeking assistance with a technical issue related to motor control. The content does not contain any suspicious links, requests for personal information, or other red flags associated with phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from a legitimate user (Bruce Moore) seeking assistance with a technical issue related to motor control. The content does not contain any suspicious links, requests for personal information, or other red flags associated with phishing emails.""
}"
1061,URGENT REPLY PLEASE.,1,PHISHING,"The email contains urgent and suspicious language, requests for personal information, and promises of financial gain without providing clear details about the transaction. It also includes a link to an unrelated website promoting Latin chat services.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent and suspicious language, requests for personal information, and promises of financial gain without providing clear details about the transaction. It also includes a link to an unrelated website promoting Latin chat services.""
}"
1062,You have (1) New Message ,1,PHISHING,"The email contains a call to action (CTA) directing the recipient to click on a link to view a document from Dropbox, which is suspicious and indicative of a phishing attempt.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a call to action (CTA) directing the recipient to click on a link to view a document from Dropbox, which is suspicious and indicative of a phishing attempt.""
}"
1063,Harvest Moon,0,PHISHING,The email contains a suspicious link to an image hosted on an unfamiliar domain (spineless.org) and includes a seemingly random string of characters that could be part of a phishing attempt.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious link to an image hosted on an unfamiliar domain (spineless.org) and includes a seemingly random string of characters that could be part of a phishing attempt.""
}"
1064,Real Enlargement,1,PHISHING,"The email contains a deceptive subject line 'Real Enlargement' and a link that appears to be related to a product or service, which is typical of phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a deceptive subject line 'Real Enlargement' and a link that appears to be related to a product or service, which is typical of phishing attempts.""
}"
1065,Gain mega huge dimensions!,1,PHISHING,"The email contains explicit sexual content and links to an unverified URL, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains explicit sexual content and links to an unverified URL, which are common tactics used in phishing attempts.""
}"
1066,MORTGAGE LOANS WITH A 5.75% AVAILABLE!!!!!11284,1,PHISHING,"The email offers extremely low interest rates and claims to be free with no obligation, which are common tactics used in phishing attempts. It also includes a suspicious IP address (61.129.68.19) in the URL, indicating it may lead to a fraudulent website.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email offers extremely low interest rates and claims to be free with no obligation, which are common tactics used in phishing attempts. It also includes a suspicious IP address (61.129.68.19) in the URL, indicating it may lead to a fraudulent website.""
}"
1067,southern union - 03 / 01 prod - austin spot deal # 690249 ( sale ),0,LEGITIMATE,"The email contains business-related inquiries about pricing for a specific deal, which is typical of legitimate communication within an organization. There are no indicators of phishing such as urgent requests, suspicious links, or unusual sender information.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email contains business-related inquiries about pricing for a specific deal, which is typical of legitimate communication within an organization. There are no indicators of phishing such as urgent requests, suspicious links, or unusual sender information.""
}"
1068,Contact Us - 2020 WhatsApp New e-Statement File #029,1,PHISHING,"The email contains suspicious elements such as an urgent request to click on a link, mention of downloading software, and a reference to 'ChatBanking' which appears to be a phishing attempt to trick users into providing personal information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as an urgent request to click on a link, mention of downloading software, and a reference to 'ChatBanking' which appears to be a phishing attempt to trick users into providing personal information.""
}"
1069,fw : your sister knows you watch girls masturbate,1,PHISHING,"The email contains explicit sexual content and a request for private information, which is typical of phishing attempts to trick recipients into revealing sensitive data.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains explicit sexual content and a request for private information, which is typical of phishing attempts to trick recipients into revealing sensitive data.""
}"
1070,[Webdev] php-mailsettings anyone?,0,LEGITIMATE,"The email does not contain any suspicious links, request for personal information, or urgent actions that are typical in phishing emails. It appears to be a legitimate inquiry about missing software packages.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email does not contain any suspicious links, request for personal information, or urgent actions that are typical in phishing emails. It appears to be a legitimate inquiry about missing software packages.""
}"
1071,Account Suspended ,1,PHISHING,"The email contains urgency (suspension on a specific date), a link to verify a wallet, and a request to click on an external link for verification, which are common tactics used in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgency (suspension on a specific date), a link to verify a wallet, and a request to click on an external link for verification, which are common tactics used in phishing emails.""
}"
1072,discounted motgages 4924161298765444333,1,PHISHING,"The email contains urgent language about low interest rates and offers free quotes, which are common tactics used in phishing attempts. It also includes a phone number and website link that appear to be for a legitimate service but are likely fake, encouraging recipients to click on them.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about low interest rates and offers free quotes, which are common tactics used in phishing attempts. It also includes a phone number and website link that appear to be for a legitimate service but are likely fake, encouraging recipients to click on them.""
}"
1073,nan,0,PHISHING,"The email lacks any professional context or salutations typical of legitimate business communications, and the subject line is blank which is suspicious.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email lacks any professional context or salutations typical of legitimate business communications, and the subject line is blank which is suspicious.""
}"
1074,50 ways to meet your lover_Alexandra_11...,1,PHISHING,"The email contains suspicious links and requests for personal information, typical characteristics of phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and requests for personal information, typical characteristics of phishing attempts.""
}"
1075,In defence of YouTube,0,LEGITIMATE,"The email appears to be a legitimate BBC News Night newsletter, containing information about a program discussing the impact of technology, including YouTube, and providing links to subscribe or unsubscribe. The content does not contain any suspicious links or requests for personal information typically associated with phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a legitimate BBC News Night newsletter, containing information about a program discussing the impact of technology, including YouTube, and providing links to subscribe or unsubscribe. The content does not contain any suspicious links or requests for personal information typically associated with phishing emails.""
}"
1076,the impact to houston should be minimal ,0,LEGITIMATE,The subject line and initial content do not indicate any suspicious activity typical of phishing emails. It appears to be related to official communication from a public figure.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The subject line and initial content do not indicate any suspicious activity typical of phishing emails. It appears to be related to official communication from a public figure.""
}"
1077,We Noticed Suspicious Activity - PayPal,1,PHISHING,"The email contains urgent language about suspicious activity on a PayPal account, requests for login information, and instructions to complete steps that could lead to identity theft or financial loss, which are common tactics in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about suspicious activity on a PayPal account, requests for login information, and instructions to complete steps that could lead to identity theft or financial loss, which are common tactics in phishing emails.""
}"
1078,BUSINESS RELATIONSHIP ,1,PHISHING,"The email contains suspicious content such as a request for a large sum of money, vague references to past contracts, and a plea for trust and confidentiality. It also mentions illegal activities and a need for secrecy, which are red flags for phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious content such as a request for a large sum of money, vague references to past contracts, and a plea for trust and confidentiality. It also mentions illegal activities and a need for secrecy, which are red flags for phishing attempts.""
}"
1079,Re: Sorting dir output,0,LEGITIMATE,"The email is discussing a technical problem related to file operations in Perl, which is a legitimate use of the language. There are no indicators of phishing such as urgent requests for personal information, suspicious links, or unusual sender addresses.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is discussing a technical problem related to file operations in Perl, which is a legitimate use of the language. There are no indicators of phishing such as urgent requests for personal information, suspicious links, or unusual sender addresses.""
}"
1080,Need Help - 68HC11E1/68HC24 and 32K external RAM,0,PHISHING,"The email contains technical details about hardware components and seeks help from someone who appears to be knowledgeable about the subject. However, the lack of professional communication style, unusual mention of 'HB w/exp brd' and 'robot dispatch base station', and the request for help without providing a clear contact method or legitimate source for assistance are red flags indicative of a phishing attempt.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains technical details about hardware components and seeks help from someone who appears to be knowledgeable about the subject. However, the lack of professional communication style, unusual mention of 'HB w/exp brd' and 'robot dispatch base station', and the request for help without providing a clear contact method or legitimate source for assistance are red flags indicative of a phishing attempt.""
}"
1081,Config Register error,0,LEGITIMATE,"The email appears to be a technical support query related to a hardware configuration issue on a specific model of processor. It does not contain any suspicious links, requests for personal information, or other red flags typically associated with phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a technical support query related to a hardware configuration issue on a specific model of processor. It does not contain any suspicious links, requests for personal information, or other red flags typically associated with phishing emails.""
}"
1082,"Re: Mossberg on 'ChoiceMail': 'In my tests, it cut my spam to  zero.'",0,LEGITIMATE,The email appears to be from a legitimate mailing list discussing a member-only forum (FORK) and mentions reducing spam. It does not contain any phishing elements.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from a legitimate mailing list discussing a member-only forum (FORK) and mentions reducing spam. It does not contain any phishing elements.""
}"
1083,[DMDX] Re: White background and grey text best combo?,0,LEGITIMATE,"The email appears to be a professional communication related to a scientific experiment, sent from a known academic institution. The sender is asking for feedback about a display issue, which is consistent with legitimate academic correspondence.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a professional communication related to a scientific experiment, sent from a known academic institution. The sender is asking for feedback about a display issue, which is consistent with legitimate academic correspondence.""
}"
1084,Re: Rule for Russian character sets,0,PHISHING,"The email contains suspicious language and references that could be indicative of phishing attempts, such as 'Ms. Ba'loney Margar'ine' which appears to be a misspelling or attempt at obfuscation, and the mention of airport security maintaining a list of 'all the other people in the world', which is an unusual and potentially deceptive statement.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and references that could be indicative of phishing attempts, such as 'Ms. Ba'loney Margar'ine' which appears to be a misspelling or attempt at obfuscation, and the mention of airport security maintaining a list of 'all the other people in the world', which is an unusual and potentially deceptive statement.""
}"
1085,re : keep thinking i ' ll see you when you get back,0,LEGITIMATE,"The email appears to be a follow-up from Louise regarding a previous trip to Germany. It contains no suspicious links, requests for personal information, or urgent actions that would indicate a phishing attempt.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a follow-up from Louise regarding a previous trip to Germany. It contains no suspicious links, requests for personal information, or urgent actions that would indicate a phishing attempt.""
}"
1086,[ILUG] Sun Solaris..,0,LEGITIMATE,"The email appears to be inquiring about the nature of Solaris, an operating system, and seeking guidance on server selection preferences. It does not contain any suspicious links, requests for personal information, or other indicators commonly found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be inquiring about the nature of Solaris, an operating system, and seeking guidance on server selection preferences. It does not contain any suspicious links, requests for personal information, or other indicators commonly found in phishing emails.""
}"
1087,"INBOX WEBMAIL, SMTP, MAILLER - FRESH E-MAIL, CPANEL, L I N K, and
 More.",1,PHISHING,"The email contains offers for unlimited services such as SMTP, webmail, PHP mailer, and more, along with links to PDFs and Excel files that appear suspicious. It also requests personal information and contact details, which is a common tactic in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains offers for unlimited services such as SMTP, webmail, PHP mailer, and more, along with links to PDFs and Excel files that appear suspicious. It also requests personal information and contact details, which is a common tactic in phishing emails.""
}"
1088,Congratulations You are a winner!!!,1,PHISHING,"The email contains elements typical of phishing scams, such as offering large sums of money without providing clear evidence of eligibility, requesting personal information, and containing suspicious contact details.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains elements typical of phishing scams, such as offering large sums of money without providing clear evidence of eligibility, requesting personal information, and containing suspicious contact details.""
}"
1089,All Your Breast Enlargement Info From Top Breast Enlargement Sites.,1,PHISHING,"The email promotes rapid and significant physical changes (breast enlargement) through a product link, which is suspicious and indicative of phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes rapid and significant physical changes (breast enlargement) through a product link, which is suspicious and indicative of phishing attempts.""
}"
1090,nan,1,PHISHING,"The email contains suspicious elements such as a large prize offer, urgent instructions to act quickly, and requests for personal information like name, nationality, country of residence, and phone number. It also includes a contact person with a fake email address, which is a common tactic used in phishing emails.",,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains suspicious elements such as a large prize offer, urgent instructions to act quickly, and requests for personal information like name, nationality, country of residence, and phone number. It also includes a contact person with a fake email address, which is a common tactic used in phishing emails.""
}"
1091,Regional Managers Needed ,1,PHISHING,The email offers attractive job benefits without providing a legitimate company website or contact information. It requests personal details and encourages filling out a form with a suspicious email address.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email offers attractive job benefits without providing a legitimate company website or contact information. It requests personal details and encourages filling out a form with a suspicious email address.""
}"
1092,RE: IMPORTANT: Daily Bulletin !!,1,PHISHING,"The email contains urgent language about payroll updates and requests for personal information, which is a common tactic in phishing emails. It also includes a suspicious link (ITHELP) that appears to be part of a secure process but is likely a trap.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about payroll updates and requests for personal information, which is a common tactic in phishing emails. It also includes a suspicious link (ITHELP) that appears to be part of a secure process but is likely a trap.""
}"
1093,RE: Service Help Desk,1,PHISHING,"The email contains a disclaimer of liability statement that suggests the content is confidential and intended for specific recipients only. It also instructs recipients to notify the sender if they receive the email in error and to delete it. However, the email also includes instructions to click on a link (GATEWAY) and log in, which is a common tactic used in phishing attempts to trick users into revealing personal information. Additionally, the email mentions migrating to a new Outlook Web app, which could be a red flag if the user is already using a legitimate version of Outlook.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a disclaimer of liability statement that suggests the content is confidential and intended for specific recipients only. It also instructs recipients to notify the sender if they receive the email in error and to delete it. However, the email also includes instructions to click on a link (GATEWAY) and log in, which is a common tactic used in phishing attempts to trick users into revealing personal information. Additionally, the email mentions migrating to a new Outlook Web app, which could be a red flag if the user is already using a legitimate version of Outlook.""
}"
1094,Re: [Python-3000] Using *a for packing in lists and other places,0,LEGITIMATE,"The email appears to be a technical discussion about Python syntax and conventions, specifically regarding the use of the '*' operator. It does not contain any indicators of phishing or malicious intent.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a technical discussion about Python syntax and conventions, specifically regarding the use of the '*' operator. It does not contain any indicators of phishing or malicious intent.""
}"
1095,Re: server is rejecting mail from single domain,0,PHISHING,The email suggests a phishing attempt by claiming that the recipient's server is being spoofed and suggesting a workaround that could lead to further malicious actions.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email suggests a phishing attempt by claiming that the recipient's server is being spoofed and suggesting a workaround that could lead to further malicious actions.""
}"
1096,re : another hesco issue,0,LEGITIMATE,"The email discusses business-related issues such as gas purchases and pricing discrepancies within a company's internal communication. It does not contain any suspicious links, requests for personal information, or urgent demands that are typical of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses business-related issues such as gas purchases and pricing discrepancies within a company's internal communication. It does not contain any suspicious links, requests for personal information, or urgent demands that are typical of phishing emails.""
}"
1097,[DMDX] interrupt device didn't work!,0,PHISHING,"The email contains technical details related to an experiment and diagnostic information, which is unusual for a phishing attempt. However, the sender asks for assistance and includes personal information (laptop model and button names), which could be used for social engineering. Additionally, the email does not contain a clear call to action or urgency typical of legitimate support requests.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains technical details related to an experiment and diagnostic information, which is unusual for a phishing attempt. However, the sender asks for assistance and includes personal information (laptop model and button names), which could be used for social engineering. Additionally, the email does not contain a clear call to action or urgency typical of legitimate support requests.""
}"
1098,Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop,0,LEGITIMATE,"The email is about using a 3.5"" CD-RW IDE drive with a Dell Latitude CPx laptop. The sender provides a solution involving an external firewire or USB cradle, which is a common and legitimate method for connecting such drives to laptops.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is about using a 3.5\"" CD-RW IDE drive with a Dell Latitude CPx laptop. The sender provides a solution involving an external firewire or USB cradle, which is a common and legitimate method for connecting such drives to laptops.""
}"
1099,Re: [python-win32] Confusion with 'SetForegroundWindow(),0,LEGITIMATE,"The email appears to be a technical discussion about Python-related issues, specifically related to the 'SetForegroundWindow()' function. It does not contain any suspicious links, requests for personal information, or other indicators of phishing.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a technical discussion about Python-related issues, specifically related to the 'SetForegroundWindow()' function. It does not contain any suspicious links, requests for personal information, or other indicators of phishing.""
}"
1100,200 Million Targeted Leads CD * ONLY $99.95 *,1,PHISHING,"The email contains suspicious content such as offering large quantities of email addresses and business fax numbers at very low prices, which is often used in phishing scams to entice recipients into providing personal information. Additionally, it includes instructions to order via credit card or mailing a check, which is a common tactic in phishing attempts to avoid using secure payment methods.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious content such as offering large quantities of email addresses and business fax numbers at very low prices, which is often used in phishing scams to entice recipients into providing personal information. Additionally, it includes instructions to order via credit card or mailing a check, which is a common tactic in phishing attempts to avoid using secure payment methods.""
}"
