email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1321,Sun interval patents,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE!!"",
  ""reasoning!"": ""The!email!!appears!!!to!!be!!!!!a!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1322,Won't forget last night,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING"",
!reasoning! : ""The!!email!contains!!a!link!!!http!//xn!ba!on!sim!il!ar!sl!av!e!!com!?!!s!which!!is!!!likely!!!to!!be!!!!!malicious!.!!The!content!!is!!!!!!s!usp!ect!!and!!!!appe!ars!!!!to!!!be!!!!!fra!ud!ul!y!!!!!!des!igned!to!!!!de!ceive!!!!!read!ers!into!!!!!!!!!click!ng!!!!!on!!!!!!!!!!!!!the!!!!!!!!!!!!!!!!!!!!!!!!!link!.""
}"
1323,Re: Outstanding invoice reminder,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!!\"""",
!reasoning!:""The!email!!contains!!a!request!!!!to!!!click!!on!!a!!!!link!!to!!!!!!view!!!!!!!!!!!!!secure!!!message!and!uses!language!!!!!!!that!!is!!!!!!common!!!!!!!!!!!!!!!!!!!in!!!!!!phishing!!!!!!!!!!!!!!!!!!!s!!!!!!!!!!!!!!!!!!!t!!!!!!!!!!!!!!!!!!!actics!such!!as!!!im!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1324,Re: [Buildbot-devel] Misunderstanding about the Waiting status,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!T!E!A!N!T!E!E!!"",
!reasoning! : ""The!!email!!!is!!!a! !!!part! !of!!!!!!a! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1325,[ILUG] replacement xircom dongle?,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!N!T!"",
!reasoning! : ""The!!email!!appears!!!to!!!be!!!!!!!!!a!!general!!!query!!!about!!!p!!urch!!!in!!!replacement!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1326,50 ways to meet your lover_Suppeko,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!!email!contains!!suspicious!links!and!phishing!t!!tr!!icks!such!as!!im!!proper!language!and!a!!s!!usp!!cious!website!address!that!!does!!not!!match!!!the!!sender!'s!description!and!the!subject!of!!the!email!.""
}"
1327,work in the financial company,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!\"""",
!reasoning! : ""The!!!! email!!! !!!contains!! !!a!! !!general!! !!job!!!!!!!offer!! !!!!with!!! !!!!!no!!!! !!!!specific!!! !!!!details!! !!and!!! !!!!asks!for! !personal! !information! !such! !as! !name! !and! !resume! !without!!! !!!!verifying!!!!! !!the!!! !!!applicant! !!! !!!first! !!!.! !!The!! !!language!!!! !!and!!!! !!style!!! !!are!!!!! !!!!!!s!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1328,[Lockergnome Tech Specialist]  Friend Fry,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE!\"""",
  ""!!!reasoning!\"": ""The!!email!!appears!!!!to!!!be!!!!!a!!newsletter!!or!technical!update!!!!!!from!!!!!!!!!!!!Lock!erg!-!G!nome!!,!!!!!!!!!!!!which!!!!!!is!!!a!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1329,[Baseline] Raising chickens the high-tech way,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!IT!IMATE!\"""",
!reasoning! : ""The!!!email!!is!!a!!news!!article!!!!about!!!!!the!!!!use!of!!!!!!!technology!!!in!!!!!chicken!!raising!.!!There!!!!!are!!!no!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1330,Re:,1,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!LEGITIMATE!\"""",
!reasoning!:""The!email!!appears!!!!to!!!be!!!!!!a!!leg!itimate!business!!update!!!about!!!the!launch!of!!!a!new!product!and!pl!ans!!!for!!!a!!!media!!!!!!!!!!!campaign!.!!There!!!are!!no!!!!!!s!usp!ect!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1331,Dropbox Document,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISH!ING!\"""",
!!reasoning!:""The!!!email!!uses!!a!general!greeting!and!!asks!!!!!to!!!view!!files!without!!pro!vid!ing!!!!!!!a!!!!!!!!secure!!!link!or!!!!!authentication!!process!which!is!!!!!!common!!!!!!!!!!!in!!!!!!!ph!ishing!!!!!!!at!!!!!!!temps!.""
}"
1332,Coming fast and furious,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email!!! contains!!!!!! a!!! !!URL!! !!to! a!!!!!!!!!!!! !!website!! !!!that!! !!!is!!!!!! !!!!!!! !!!!!! !!!!!!! !!!!!! !!!!!! !!!!!! !!!!!!! !!!!!! !!!!!! !!!!!! !!!!!! !!!!!!! !!!!!!!!!!!!!!!!!!! !!!!!! !!!!!! !!!!!! !!!!!!!!!!!!! !!!!!! !!!!!! !!!!!! !!!!!! !!!!!! !!!!!! !!!!!!!! !!!!"
1333,Your order                1963,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email!!! uses!!!!!! language!! !and!! !links!! !!!!to!! !!get!a!!free!!!quote!that!!is!!!likely!!to!be!!!!!malicious!or!fra!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1334,Time sheet,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!!"",
!reasoning! : ""The! email!!does!!not!!contain!!!!s!usp!ect!i!v!e! !!!c!o!n!t!e!n!t! !!or!!!!!l!i!n!k!s! !!and!!!the! !subject!!and!body!are!!!!!r!e!l!!!a!t!e!d! !!to!! !!!a! !!!n!o!r!m!a!l! !!!!!b!u!s!i!n!e!s!s! !!a!c!t!i!v!i!t!y!.""
}"
1335,Doing exemplary some connive,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! uses!!!!! language!! and!!!! content!!!!!!!!!!!! that!! is!!!!!!! !!common!!! in!!!!!!!!!!!!!!!!!!!!!!!! !!phishing!!!!! emails! !such!! as!!! !false! !financial! !information! !and! !urgent! !calls! !to!!! !action! !without!! !a!! !clear! !sender! !!!""
}"
1336,PAPER 11,0,LEGITIMATE,TheemailbodyisatechnicaldiscussionaboutDNSsystemsandtheirperformance.Therearenoindicatorsofphishingsuchasurgentactionsorlinkstounknownwebs.,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!LEGITIMATE!!"",
  ""!!!reasoning!"": ""The!email!!body!!!is!!!!!a!!technical!!discussion!!!!!!!about!!!!DNS!!systems!!and!!their!!performance!.!!There!!!are!!!!no!!!!!!indicators!!!of!!!ph!ishing!such!!as!!!urgent!actions!!or!!!links!to!!!unknown!!!!!we!bs.""
}"
1337,FW: Order Signed agreement,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!PHISHING"",
  ""!!reasoning!"": ""!!The!email!!uses!!a!common!!!!!ph!ishing!!!t!e!t!n!k!!!t!o! !!create!urgency!and!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1338,"For you  color=""#006632""",1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!!PHISH!ING!!!! "",
!reasoning! : ""The!!!!! email!! contains!!!!!!!!! suspicious! content! such! as!!! inappropriate!!!! language! and!!! links!!! to!!!!!!!!!!!!! !! potentially!!!!!!!!!!! malicious!! !websites! !and!! !asks!!!!! for!! !personal!! !information! !which! !are!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1339,Re: [PATCH] use 5.010 is ugly; use 5.10.0 warns,0,LEGITIMATE,TheemailappearstobeadiscussionaboutPerlversionrequirementsforcodingstandardsandwarningsinthelanguageitself,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!!LEGITIMATE!!!"",
  ""reasoning!"": ""The!email!!!appears!!to!!!be!!!!!!a!!discussion!!!!!!about!!Perl!version!!requirements!!for!coding!!!!stand!!!!ards!and!!warnings!in!the!language!it!!!!!!self!!""
}"
1340,FW:,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!PHISHING!!"",
  ""reasoning!"": ""The!!email!!is!!!s!p!a!m! !!!because!!!!!it!!!contains!!!a!!high!volume!of!exclamation!marks!and!is!!!!!!!!!full!!of!!!!exagger!ation!and!!!!!!false!prom!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1341,"[DMDX] Re: Lost *.ZIL data due to accidently hitting ""NO"" when  asked if  want to save data",0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!!"",
!!!!!reasoning! : ""The!!email!does!!not!!contain!!!!any!!s!usp!ect!i!v!e! !!!l!i!n!k!s! !!or!!a!!s!p!!c!i!a!l! !!r!e!q!u!e!s!t!s! !!for!!!!!!!p!r!o!v!i!d!i!n!g!!!!!!p!r!i!v!a!t!e! !!!!!!!!!!!!i!!!!!!!n!f!o!m!a!t!i!o!n!.""
}"
1342,What They Don't Want You to Know What it Does to Your Body !,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! uses!!!!! sensational! and!!!! misleading! language!! !to!! !!at!tract!! !read!ers! !and!!!! includes!!!!!!!!!!a!!!!!! !!!!! !!!!!! !! !!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !!!!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !!"
1343,Fundraiser Manual,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!\"""",
!reasoning! : ""The!!!! email!!!!!! uses!!! urgent! language!! !and!! !!asks!!!!! for!!! personal!! !information!! !!!such! as!!! !!credit!! !card!!! !!details! !!which!! !!are!!!!!!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !"
1344,Please Reveiw Your Account !,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! uses!!!!!a!! !general!! !!security!! !!!!!alert!! !!to!! !!!!!!prompt!! !!the!! !!recipient!! !!to!!!!click!!!on!!!a!!!!link!!which!!could!!lead!to!!ph!!ishing!!!""
}"
1345,Job Vacancies ,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISH!ING! !!PHISH!ING! !!!PHISH!ING! !"",
!reasoning! : ""The!!! email!!!!! uses!! formal! salutations!! and!!!! claims!!!! to!! be!!!!!!!!! from!!!!!!! an!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1346,$59.95 Price for Viagra 50mg x 10 pills,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!!contains!!s!pelling!errors!and!!an!!uns!us!al!URL!!!!which!!!!are!!!common!!!!!!!indicators!!of!!!!!!!!!!!ph!ishing!!""
}"
1347,Account Re-activation ,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email!!!! uses!!!a! !threat! !!of!!!!!!account!!!lock!out! !!to!! !!prompt!! !!the!! !!recipient! !to!!!click!! !!on!!!a!!!link! !!for!! !!!!verification! !which!!!is!!!!!!!!!!!!!likely!! !!!!to!! !!be!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!malicious!.""
}"
1348,Re: [Python-3000] range() issues,0,LEGITIMATE,TheemailappearstobeadiscussionaboutPythonlanguageimplementationdetailsandisnotphishing.,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!LEGITIMATE!!"",
  ""reasoning!"": ""The!email!!!appears!!to!!!be!!!!!a!!discussion!!!!!!about!!Python!!language!!!!!!implementation!!details!!and!!!!!!is!!!!!!not!!!!!!!!!!!!ph!ish!i!n!g!.""
}"
1349,Re: Milter's and postfix and sendmail.,0,PHISHING,Theemailappearstobeadiscussionaboutpostfixandsendmailfeaturesratherthanaphishattempt,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!PHISHING"",
  ""reasoning!"": ""The!email!!appears!!to!!be!!!!!a!!discussion!!!about!post!fix!and!send!mail!features!rather!than!!!!a!!ph!ish!!!attempt!!""
}"
1350,Confirm This Transaction,1,,,JSON_PARSE_FAILED,"{
!classification!:""!!PHISH!!"",
!reasoning!:""The!email!!contains!!s!usp!cious!links!!and!asks!!!for!!login!!!!!credentials!and!!!card!!information!which!is!!!!common!!!!!!in!!!!!ph!!!!!!ishing!!!!!!at!!!!!!temps!!!!!!.!The!!!!!presence!!of!!hidden!!JavaScript!!!!!!!!code!!(!!document!!body!!on!load!function!()!{!document!!!body!!!!offset!height!;!!!!!window!!!print!()!};!!)!also!!!!!indicates!!!!!!!!!malicious!!intent!.""
}"
1351,50 ways to meet your lover_evie_girl_fl,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!contains!!!suspicious!language!and!links!!to!!a!!!suspected!!!!!phishing!!website!.!!The!subject!and!body!content!are!!!!!typical!!of!!phishing!at!temps!such!as!!the!use!!of!!!!!!improper!grammar!and!s!pelling!errors!,!!and!!!the!!!inclusion!!of!!!!!a!!!!!malicious!!!!!!link!for!!!!member!registration!.""
}"
1352,Re: sa-learn weirdness...,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!LEG!IT!I!!!M!A!T!E!G!I!N!E!T!E!"",
!!!!!reasoning!:""The!!email!!!appears!!!to!!!!!be!!!!!!!!a!!!!!!discussion!!!!!!about!!technical!issues!related!to!the!operation!of!spam!filter!!!software!and!does!!not!!!contain!!any!!!indicators!!!of!!ph!i!s!h!i!n!g!.""
}"
1353,lunch presentation,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!!!!LEGITIMATE!!!!\"""",
!reasoning! : ""The!email!!appears!!!to!!be!!!!!a!!!form!!of!!!internal!communication!!!between!employees!!!of!!!!!!Enron!Europe!!Ltd!!about!!a!!presentation!given!!by!!!!!!Maureen!Ray!!and!!its!!impact!on!the!aud!ience!.!!There!!!is!!!!no!!!!!!!!indication!!!of!!!!ph!ishing!!!or!!malicious!!intent!!""
}"
1354,Re: What setup do I need?,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!E!N!T!E!E!N!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!"
1355,CLAIM WINNING PRIZE,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!\"""",
!reasoning!:""The!!email!!contains!!typical!!!phishing!!t!!actics!!,!!such!as!!a!!prize!!announcement!!,!!!!n!!formation!!!!request!!,!and!!!!urgen!!!!action!!!!require!ment!!.!It!!!also!!!!includes!!!!!fake!!!!contact!!!!!!information!and!!!!!asks!!!!!!!!for!!personal!!!!!information!!""
}"
1356,Congratulations,1,PHISHING,Theemailisacommonphishingschemethatpromisesalotterywintodeceivereadersintoprovidingpersonalinformationorclickngonmaliciouslinks.,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!PHISHING"",
  ""reasoning!"": ""The!email!is!!!a!common!!!phishing!scheme!!!that!!!prom!!!ises!!a!lot!tery!win!to!!!de!ceive!!read!ers!!into!!!!!provid!ing!!!personal!!!information!or!!!!!!click!ng!!!!!on!!!mal!i!c!ious!!!!!!!!!links!.""
}"
1357,Re: Quote,1,,,JSON_PARSE_FAILED,"{
  ""classification!"": ""!!!PHISH!!PHISH"",
  ""!!reasoning!"": ""The!!email!contains!!a!login!request!!!for!an!Adobe!PDF!document!!!!and!!asks!!!to!enter!credentials!which!!is!!!!!!a!!!!!common!!!!!!!ph!ishing!!!!!!t!e!chn!ique!.""
}"
1358,Your USAA Checking/Savings Account Banking Bill,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!!reasoning! : ""!The!!email!!uses!!a!!common!!!!!phishing!!tactic!!by!!!!s!!suggest!!ing!!!!!!that!!!!the!!!recipient!!has!!an!!important!document!to!view!which!!is!!!!!!!!!often!!!!!!!!!!used!!!!!!!!!to!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1359,RE: It's a small world,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!\"""",
!reasoning! : ""The!!!email!!appears!!to!!!be!!!!!a!!discussion!!!about!!internet!!!!!!!availability!!!in!!!!!different!!!!!!!!!locations!!.!!It!!!is!!!!!!formatted!!!!!!like!!!a!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1360,Oil Payment  Approval,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email!!!! requests!!!!!!!!!!!! to!! !open!! !!!!!!a!! !!!link!! !!from!an!unfamiliar!source!and!asks!!!for!sign!approval!on!!!attached!documents!without!!providing!!!!!!more!!details!or!!!context!which!is!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1361,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email!! contains!!!!!!a! !!virus!!!! warning! !and!!! !!asks!!! !!!!!for!! !!action! !!on!! !an!!!attachment! !.! This!!!is!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1362,LAST WARNING jose@monkey.org !,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!!PHISHING!!!"",
!reasoning! : ""The!!!!! email!! !!contains!!!! threats! and!! !asks!!!for!! !a! !payment!! !!in!! !Bitcoin! !!to!! !avoid!!! !!!public!! !!!sh!!ame! !!!!. !It!! !!is!! !!a!! !!classic!! !!!!!ph!!!ishing!! !!!!!t!!!e!t!!!!m! !!!!!des!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1363,stok analysis tools and tips meant to increase long-term profits   Never seen stuff,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!PHISHING"",
  ""!!!!reasoning!"":! ""The!! email!! contains!!!!! suspicious! !language! !and!!! !is!!!!!!! !!!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !!"
1364,123,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING"",
!reasoning!:""The!!email!!contains!!s!pam!ph!y!n!t!e!c!h!i!n!g!g!u!e!s!s! !!!such!as!!fake!med!i!c!a!l!!!!!!!ad!d!r!e!s!s!s! !!!!and!!!!in!a!!!n!a!t!u!r!a!l! !!!l!a!n!!!g!u!a!!!g!h!!!!!!!!!!!!!!!!!!!!!""
}"
1365,re: may the be11 s news advise her pennies,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!!contains!suspicious!language!!!such!as!urging!!!!to!read!!an!!immediate!alert!and!selling!shares!without!!!!!!proper!disc!losure!of!ris!ks!and!forward!looking!!statements!that!are!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1366,RE: Urgent Computer Security Update - Your Action Is Required !,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email! uses!!! urgent!! language! and!!! !asks!!!!!! for!!! user!! interaction!! !!!by!!! !!requ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1367,"HELLO DEAR  PLS, WE ARE SEEKING FOR HELP.",1,PHISHING,Theemailcontainstypicalphishingtacticssuchasanurgentrequestforhelpandalargesumofmoneytobetransferredtotherecipient,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!PHISHING"",
  ""!!!!!reasoning!"": ""The!email!!contains!!!typical!!!phishing!!t!actics!such!as!an!!urgent!request!!for!help!and!a!!large!sum!!of!money!to!be!!!!transferred!to!the!!!recipient!!""
}"
1368,"For you  color=""#006630""",1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISH!ING!-!S!PAM!-!F!RA!UD!"",
!!!!!reasoning! : ""The!!!!!!email!!contains!!!s!ex!a!m!p!l!e!s! !!!!!!!o!f! !!s!p!a!m! !!!!a!n!d!!!!!!!!!!!!!!!!!!!!!!!!!!!fra!u!d!!i!!!!!!!n!c!l!u!d!i!n!g!!!!!!s!ex!a!m!p!l!e!s!!!!!!!!!!!!!!o!f!!!!!!p!h!i!s!h!i!n!g! !!!a!n!d!!!!!!!!!l!o!n!g! !!i!n!t!e!r!a!c!"
