email_id,subject,true_label,predicted_label,phish_type,summary,summary_error,reasoning,classify_error,summary_raw_response,classify_raw_response
1143,"Dear,",1,PHISHING,advance_fee,"Ivorian refugee seeks help to transfer $16.5M for education and investment in recipient's country, asking for invitation and assistance.",,,JSON_PARSE_FAILED,"{
""summary"": ""Ivorian refugee seeks help to transfer $16.5M for education and investment in recipient's country, asking for invitation and assistance.""
}",PHISHING
1144,Re:,1,PHISHING,stock_pump_dump,"{
""summary"": ""De Greko, Inc. is developing a nationwide media campaign for its Clixme ""Click to Call"" platform, targeting major publications and portals. The campaign aims to showcase the product's efficiency and attract investment. The company plans to launch the service for businesses nationwide and has received free trading shares from a third party, which may impact the stock price.""
}",SUMMARY_JSON_PARSE_FAILED,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""De Greko, Inc. is developing a nationwide media campaign for its Clixme ""Click to Call"" platform, targeting major publications and portals. The campaign aims to showcase the product's efficiency and attract investment. The company plans to launch the service for businesses nationwide and has received free trading shares from a third party, which may impact the stock price.""
}","Based on the summarized email content, the classification for this email is PHISHING. The email appears to be legitimate on the surface, discussing a company and its product, but the mention of free trading shares from a third party and the potential impact on the stock price is a common tactic used by phishing emails to lure recipients into providing personal or financial information."
1145,Re: [scoop] Scoop MS Word .doc file into something that plucker or other Palm app can display?,0,LEGITIMATE,legit,Converting Word Documents to PalmOS-friendly Format,,,,"{
""summary"": ""Converting Word Documents to PalmOS-friendly Format""
}","{""classification"": ""LEGITIMATE""}"
1146,confirmation of your order,0,LEGITIMATE,legit,"Order confirmation for Kate Lucas, including order details and product information.",,,,"{
  ""summary"": ""Order confirmation for Kate Lucas, including order details and product information.""
}","{""classification"": ""LEGITIMATE""}"
1147,Want To Make 500-1000 AUD a week?,1,PHISHING,hr_impersonation,"Make 1400+ AUD a week in spare time, Australia/NZ. Genuine opportunity from Apple Sales Group. Genuine offer, no urgency/threats/deadlines. Reply to apple.swed404@gmail.com for more info.",,,JSON_PARSE_FAILED,"{
""summary"": ""Make 1400+ AUD a week in spare time, Australia/NZ. Genuine opportunity from Apple Sales Group. Genuine offer, no urgency/threats/deadlines. Reply to apple.swed404@gmail.com for more info.""
}",PHISHING
1148,re : administration,1,LEGITIMATE,tech_support,No virus found in attached message. F-Secure antivirus: www.f-secure.com,,,,"{
  ""summary"": ""No virus found in attached message. F-Secure antivirus: www.f-secure.com""
}","{""classification"": ""LEGITIMATE""}"
1149,Re:,1,LEGITIMATE,dating_sites,Re: Marriage analogy and casserole recipe link,,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""Re: Marriage analogy and casserole recipe link""
}","Email subject: Re:

Email summary:
Re: Marriage analogy and casserole recipe link

Classification: LEGITIMATE"
1150,Re:,1,LEGITIMATE,stock_pump_dump,"{
""summary"": ""De Greko, Inc. is developing a nationwide media campaign for its Clixme ""Click to Call"" platform, targeting major publications and portals. The campaign aims to showcase the product's efficiency and attract investment. The company plans to launch the service for businesses nationwide and has received free trading shares from a third party, which may impact the stock price.""
}",SUMMARY_JSON_PARSE_FAILED,,,"{
""summary"": ""De Greko, Inc. is developing a nationwide media campaign for its Clixme ""Click to Call"" platform, targeting major publications and portals. The campaign aims to showcase the product's efficiency and attract investment. The company plans to launch the service for businesses nationwide and has received free trading shares from a third party, which may impact the stock price.""
}","{""classification"": ""LEGITIMATE""}"
1151,"Bank robber gets the loot, makes it out of bank, shoots self in",0,PHISHING,legit,"Bank robber gets the loot, makes it out of bank, shoots self in",,,JSON_PARSE_FAILED,"{
""summary"": ""Bank robber gets the loot, makes it out of bank, shoots self in""
}",PHISHING
1152,Payment confirmation 8626,1,PHISHING,document_share,Payment confirmation for your account,,,JSON_PARSE_FAILED,"{
""summary"": ""Payment confirmation for your account""
}",PHISHING
1153,Questions on the LC3.5 ISA,0,LEGITIMATE,legit,"Steve Keckler addresses questions about the LC3.5 ISA, providing clarification on address computation and coin handling in a vending machine.",,,,"{
""summary"": ""Steve Keckler addresses questions about the LC3.5 ISA, providing clarification on address computation and coin handling in a vending machine.""
}","{""classification"": ""LEGITIMATE""}"
1154,PAPER 4,0,LEGITIMATE,legit,"Viceroy is a scalable and dynamic emulation of the butterfly network, which tackles extreme-scale networks and provides low overheads. It uses O(1) pointers and is highly optimized, but relies on good random distributions and complex background processes for its high performance.",,,,"{
""summary"": ""Viceroy is a scalable and dynamic emulation of the butterfly network, which tackles extreme-scale networks and provides low overheads. It uses O(1) pointers and is highly optimized, but relies on good random distributions and complex background processes for its high performance.""
}","{""classification"": ""LEGITIMATE""}"
1155,replacement components,0,LEGITIMATE,legit,Email asking for replacement component options and contact information.,,,,"{
""summary"": ""Email asking for replacement component options and contact information.""
}","{""classification"": ""LEGITIMATE""}"
1156,Navy Federal: Verify Your Account,1,PHISHING,account_verify,Navy Federal: Verify Your Account,,,JSON_PARSE_FAILED,"{
""summary"": ""Navy Federal: Verify Your Account""
}",PHISHING
1157,[DMDX],0,PHISHING,legit,"DMDX email from Rachel Mycroft at University of Exeter, asking for response without frame duration and '/' mark, and setting timeout to 20 sec.",,,,"{
""summary"": ""DMDX email from Rachel Mycroft at University of Exeter, asking for response without frame duration and '/' mark, and setting timeout to 20 sec.""
}","{""classification"": ""PHISHING""}"
1158,"[DMDX] Re: the script can not be processed correctly,what   wrong?",0,LEGITIMATE,legit,Email regarding script error and keyboard issues in DMDX. Suggests checking keyboard and using a recent version of DMDX.,,,,"{
""summary"": ""Email regarding script error and keyboard issues in DMDX. Suggests checking keyboard and using a recent version of DMDX.""
}","{""classification"": ""LEGITIMATE""}"
1159,equistar track id for meter 981373,0,PHISHING,legit,New track ID for Equistar deal 240061: 528403 on ENA Contract 012-27049-02-001 for April 2001. Contact Sherlyn Schumack for more information.,,,,"{
""summary"": ""New track ID for Equistar deal 240061: 528403 on ENA Contract 012-27049-02-001 for April 2001. Contact Sherlyn Schumack for more information."",
""sender_identity"": ""Daren"",
""request"": ""New track ID for Equistar deal 240061"",
""urgency"": null,
""links"": null,
""attachments"": null,
""phone_numbers"": [""713 853 - 7461""],
""sender_claims"": null,
""sensitive_info"": null
}","{""classification"": ""PHISHING""}"
1160,Re: [Python-3000] Displaying strings containing unicode escapes,0,LEGITIMATE,legit,Discussion about using character names instead of hex character codes in Python strings,,,,"{
""summary"": ""Discussion about using character names instead of hex character codes in Python strings""
}","{""classification"": ""LEGITIMATE""}"
1161,clickpaper executive summary for 2 / 2 / 01,0,LEGITIMATE,legit,"Enron North America Corp. transaction summary for 2/2/01. External transactions: 6, notional value: $1,113,768, notional tonnage: 460 tons, notional board feet: 338,000, notional square feet: 0. Registration activity: 321 registered users, 2,409 guest IDs issued, 3 credit applications in process, 3 declined. Products offered: 6 financial, 65 physical. Counterparties: 35 total, 0 new today.",,,,"{
""summary"": ""Enron North America Corp. transaction summary for 2/2/01. External transactions: 6, notional value: $1,113,768, notional tonnage: 460 tons, notional board feet: 338,000, notional square feet: 0. Registration activity: 321 registered users, 2,409 guest IDs issued, 3 credit applications in process, 3 declined. Products offered: 6 financial, 65 physical. Counterparties: 35 total, 0 new today.""
}","{""classification"": ""LEGITIMATE""}"
1162,Enjoy deeper penetration after 2 months,1,PHISHING,pharm_sex,Enjoy deeper penetration after 2 months with our wonder organ pills. Visit http://www.riselead.com for more information.,,,,"{
""summary"": ""Enjoy deeper penetration after 2 months with our wonder organ pills. Visit http://www.riselead.com for more information.""
}","{""classification"": ""PHISHING""}"
1163,start date : 12 / 30 / 01 ; hourahead hour : 2 ;,0,LEGITIMATE,legit,Email regarding issue with preferred schedule assignment due to inability to locate a preferred or revised preferred schedule that matches the final individual interchange schedule.,,,,"{
""summary"": ""Email regarding issue with preferred schedule assignment due to inability to locate a preferred or revised preferred schedule that matches the final individual interchange schedule.""
}","{""classification"": ""LEGITIMATE""}"
1164,50 ways to meet your lover_northernlite,1,PHISHING,dating_sites,"Markizamkd25, 26 years old, looking for a man between 36-64 years old in Largo, Florida, USA. Online today. Member to see more results. Email: orateorix@gmail.com",,,JSON_PARSE_FAILED,"{
""summary"": ""Markizamkd25, 26 years old, looking for a man between 36-64 years old in Largo, Florida, USA. Online today. Member to see more results. Email: orateorix@gmail.com""
}",PHISHING
1165,Your invoice from Apple,1,PHISHING,invoice_payment,Apple: Unauthorized Purchase of Taylor Swift's 'Wildest Dreams' Album,,,,"{
""summary"": ""Apple: Unauthorized Purchase of Taylor Swift's 'Wildest Dreams' Album""
}","{""classification"": ""PHISHING""}"
1166,Re: The Curse of India's Socialism,0,LEGITIMATE,legit,Ian discusses the issues with socialism and bureaucracy in the context of a recent email exchange. He highlights the struggles of starting a business in the US and Canada due to intense regulation and paper pushing. Ian also mentions the failures of telecom companies and the impact on workers. He questions how being better off is possible with socialism.,,,,"{
""summary"": ""Ian discusses the issues with socialism and bureaucracy in the context of a recent email exchange. He highlights the struggles of starting a business in the US and Canada due to intense regulation and paper pushing. Ian also mentions the failures of telecom companies and the impact on workers. He questions how being better off is possible with socialism.""
}","{""classification"": ""LEGITIMATE""}"
1167,[ILUG] semaphores on linux RH7.3,0,PHISHING,legit,Porting SCO Unix application to Linux: semaphore issue,,,JSON_PARSE_FAILED,"{
""summary"": ""Porting SCO Unix application to Linux: semaphore issue""
}",PHISHING
1168,RE: ACTION REQUIRED:  General Notification,1,LEGITIMATE,invoice_payment,"New web mail update with improved messaging system, extra 10GB usage, and 2017 anti-spam version. Update to new server required. Click on webmail to update. Regards, IT Service Desk Support.",,,,"{
""summary"": ""New web mail update with improved messaging system, extra 10GB usage, and 2017 anti-spam version. Update to new server required. Click on webmail to update. Regards, IT Service Desk Support.""
}","{""classification"": ""LEGITIMATE""}"
1169,"2006 Global Digital Media - Convergence, Triple Play and IPTV",1,LEGITIMATE,stock_pump_dump,"The email discusses the latest Global Digital Media Report, which examines the global Digital Media market, including in-depth analyses of the market and the various trends and developments. The report also examines Triple Play business models, convergence, media centers for the digital home, and content and media markets. Key highlights include the media market being on the verge of massive changes, new developments in broadband technology and consumer electronics driving demand for more entertainment services, cable industry access technology in converging markets, and changes in the telecommunication and media markets due to new emerging Internet companies. By 2015, 90% of all households in the developed market will have a home media center. The global market for VoD is expected to grow to over 350 million households by 2010, and Mobile TV is expected to reach mass market by 2008. Interactive TV and other enhanced television products are predicted to generate billions of dollars in advertising and commerce worldwide. Pricing for the report is available upon request, and related reports are also available for purchase.",,,,"{
""summary"": ""The email discusses the latest Global Digital Media Report, which examines the global Digital Media market, including in-depth analyses of the market and the various trends and developments. The report also examines Triple Play business models, convergence, media centers for the digital home, and content and media markets. Key highlights include the media market being on the verge of massive changes, new developments in broadband technology and consumer electronics driving demand for more entertainment services, cable industry access technology in converging markets, and changes in the telecommunication and media markets due to new emerging Internet companies. By 2015, 90% of all households in the developed market will have a home media center. The global market for VoD is expected to grow to over 350 million households by 2010, and Mobile TV is expected to reach mass market by 2008. Interactive TV and other enhanced television products are predicted to generate billions of dollars in advertising and commerce worldwide. Pricing for the report is available upon request, and related reports are also available for purchase.""
}","{""classification"": ""LEGITIMATE""}"
1170,Which Ones Really Work? We List The Top Penis Enlargement Products!,1,PHISHING,pharm_sex,Email promoting penis enlargement product with testimonial and link,,,,"{
""summary"": ""Email promoting penis enlargement product with testimonial and link""
}","{""classification"": ""PHISHING""}"
1171,Consultants recommended product for men,1,LEGITIMATE,pharm_sex,Consultants recommend a product for men to increase libido. Studies show women dislike men with low libidos. Visit FiftyDay.com for more information.,,,,"{
""summary"": ""Consultants recommend a product for men to increase libido. Studies show women dislike men with low libidos. Visit FiftyDay.com for more information.""
}","{""classification"": ""LEGITIMATE""}"
1172,WELLS FARGO ONLINE: UNUSUAL ACTIVITY DETECTED,1,PHISHING,account_verify,Wells Fargo Online: Unusual Activity Detected,,,,"{
""summary"": ""Wells Fargo Online: Unusual Activity Detected""
}","{""classification"": ""PHISHING""}"
1173,[VIRUS] Bank Transfer Notification,1,LEGITIMATE,tech_support,HSBC Bank has sent a payment proof to the recipient's company account for a payment made on behalf of their client. The payment was made to the recipient's receiving bank and is dated 23/08/2018. The sender asks the recipient to confirm the payment and client reference details and provide their response via the attached swift copy.,,,,"{
""summary"": ""HSBC Bank has sent a payment proof to the recipient's company account for a payment made on behalf of their client. The payment was made to the recipient's receiving bank and is dated 23/08/2018. The sender asks the recipient to confirm the payment and client reference details and provide their response via the attached swift copy.""
}","{""classification"": ""LEGITIMATE""}"
1174,You have received a new invoice document via OneDrive share.,1,LEGITIMATE,invoice_payment,New invoice document sent via OneDrive share. Access the document securely through the attached OneDrive Document portal and back up your files with OneDrive.,,,,"{
""summary"": ""New invoice document sent via OneDrive share. Access the document securely through the attached OneDrive Document portal and back up your files with OneDrive.""
}","{""classification"": ""LEGITIMATE""}"
1175,telephone interview with enron corp . research,0,LEGITIMATE,legit,Enron Corp. research group invites A. for a telephone interview as a summer intern. Interviewer's names and available dates are provided.,,,JSON_PARSE_FAILED,"{
""summary"": ""Enron Corp. research group invites A. for a telephone interview as a summer intern. Interviewer's names and available dates are provided.""
}",LEGITIMATE
1176,Undeliverable: Delivery Status Notification (Failure),1,PHISHING,invoice_payment,Microsoft Failure Delivery Notice: 3 sent messages could not be delivered. Action required to fix it. Click here for details.,,,,"{
""summary"": ""Microsoft Failure Delivery Notice: 3 sent messages could not be delivered. Action required to fix it. Click here for details.""
}","{""classification"": ""PHISHING""}"
1177,Response to Beloved #2,1,PHISHING,tech_support,"Email body discusses the supernatural twist of Beloved's banished essence returning physically to get back at her murderous mother, and the author's dislike for the book.",,,JSON_PARSE_FAILED,"{
""summary"": ""Email body discusses the supernatural twist of Beloved's banished essence returning physically to get back at her murderous mother, and the author's dislike for the book.""
}",PHISHING
1178,starship-design: Nanotech Might Cut Solarcell Costs,0,LEGITIMATE,legit,"UC Berkeley researchers have developed flexible solar cells made from plastic and nanorods, achieving an efficiency of 1.7%. The technology uses cheap organic polymers and takes advantage of recent advances in nanotechnology. The solar cells have the potential to provide electricity for wearable devices and other low-power devices, and could be applied directly to plastic surfaces. However, improving the efficiency of the solar cells is necessary for wider adoption.",,,,"{
""summary"": ""UC Berkeley researchers have developed flexible solar cells made from plastic and nanorods, achieving an efficiency of 1.7%. The technology uses cheap organic polymers and takes advantage of recent advances in nanotechnology. The solar cells have the potential to provide electricity for wearable devices and other low-power devices, and could be applied directly to plastic surfaces. However, improving the efficiency of the solar cells is necessary for wider adoption.""}","{""classification"": ""LEGITIMATE""}"
1179,specs for this week [NEWS]  loathing miscellaneousness fingerings,1,LEGITIMATE,stock_pump_dump,"Apparel Manufacturing Associates, Inc. (APPM.PK) has potential due to ongoing PR campaign and investment from Global Market Agents Limited. The company has signed or is negotiating several licensing agreements.",,,,"{
""summary"": ""Apparel Manufacturing Associates, Inc. (APPM.PK) has potential due to ongoing PR campaign and investment from Global Market Agents Limited. The company has signed or is negotiating several licensing agreements.""
}","{""classification"": ""LEGITIMATE""}"
1180,[perl #42381] [TODO] search library path for parrot bytecode when loading ,0,LEGITIMATE,legit,Implement missing functionality in load_bytecode() op to search library path for parrot bytecode when loading.,,,,"{
""summary"": ""Implement missing functionality in load_bytecode() op to search library path for parrot bytecode when loading.""
}","{""classification"": ""LEGITIMATE""}"
1181,"Re: [Reservation Update Receipt] Signing Up for Account Statement Update Using Google Chrome From Ireland on July 28, 2020 53508917",1,PHISHING,invoice_payment,ية على حق أولادهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد �,SUMMARY_JSON_PARSE_FAILED,,JSON_PARSE_FAILED,ية على حق أولادهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد أخوهم أو أصحابهم، وأولاد �,PHISHING
1182,Re: Dinosaurs Eggs and the Origins of Good and Evil,0,PHISHING,legit,"The email discusses a theory that dinosaurs evolved into Reptoids, Erideans, and other entities, and that these beings still exist today as psychic ghosts. The writer suggests that purging oneself of these dinosaurs can help remove perverse psychic abilities and that encouraging reincarnation can help disband the power of these entities. The email also mentions the origins of love, hate, and pure malice, and provides a list of items for inspection in order to detect mind control.",,,JSON_PARSE_FAILED,"{
""summary"": ""The email discusses a theory that dinosaurs evolved into Reptoids, Erideans, and other entities, and that these beings still exist today as psychic ghosts. The writer suggests that purging oneself of these dinosaurs can help remove perverse psychic abilities and that encouraging reincarnation can help disband the power of these entities. The email also mentions the origins of love, hate, and pure malice, and provides a list of items for inspection in order to detect mind control.""
}",PHISHING
1183,"For you  color=""#006621""",1,PHISHING,dating_sites,Delite your email from my list It can take about 2 days. Lovermind is looking for a partner and has shared their email with you. They also mention an ebook library and a versatile e-book.,,,,"{
""summary"": ""Delite your email from my list It can take about 2 days. Lovermind is looking for a partner and has shared their email with you. They also mention an ebook library and a versatile e-book.""
}","{""classification"": ""PHISHING""}"
1184,"[Spambayes-checkins] spambayes/spambayes i18n.py,1.7,1.8",0,LEGITIMATE,legit,Spambayes i18n.py Update: SPAMBAYES_LANG Environment Override,,,,"{
""summary"": ""Spambayes i18n.py Update: SPAMBAYES_LANG Environment Override""
}","{""classification"": ""LEGITIMATE""}"
1185,"MSN-list Digest, Vol 7, Issue 83",0,PHISHING,legit,"de la protection des personnes et des biens de la police judiciaire. Les enqu?teurs ont d?couvert dans leur maison des objets ayant appartenu au monument, dont des morceaux de bronze, selon une source judiciaire. Les deux suspects ont reconnu les faits, selon la m?me source. Ils ont ?t? rel?ch?s sous contr?le judiciaire. Le juge d'instruction a ouvert une enqu?te pour vol aggrav? par recel et d?tournement de moyens publics. http://www.leparisien.fr/2007/04/06/actualite/les-2-auteurs-du-vol-dun-monument-chaville-sur-le-genocide-arme ------------------------------ Message: 4 Date: Sun, 8 Apr 2007 16:47:04 +0200 From: Museum Security Network Mailing list  Subject: [MSN] Opere d'arte rubate in chiesa, 8 denunciati: anche negoziant",SUMMARY_JSON_PARSE_FAILED,,JSON_PARSE_FAILED,"de la protection des personnes et des biens de la police judiciaire. Les enqu?teurs ont d?couvert dans leur maison des objets ayant appartenu au monument, dont des morceaux de bronze, selon une source judiciaire. Les deux suspects ont reconnu les faits, selon la m?me source. Ils ont ?t? rel?ch?s sous contr?le judiciaire. Le juge d'instruction a ouvert une enqu?te pour vol aggrav? par recel et d?tournement de moyens publics. http://www.leparisien.fr/2007/04/06/actualite/les-2-auteurs-du-vol-dun-monument-chaville-sur-le-genocide-arme ------------------------------ Message: 4 Date: Sun, 8 Apr 2007 16:47:04 +0200 From: Museum Security Network Mailing list  Subject: [MSN] Opere d'arte rubate in chiesa, 8 denunciati: anche negoziant",PHISHING
1186,[Razor-users] Collision of hashes?,0,PHISHING,legit,Collision of hashes?,,,JSON_PARSE_FAILED,"{
""summary"": ""Collision of hashes?""
}",PHISHING
1187,re :,1,PHISHING,tech_support,Email about the dangers of spyware and the need to download anti-spyware software.,,,JSON_PARSE_FAILED,"{
  ""summary"": ""Email about the dangers of spyware and the need to download anti-spyware software.""
}",PHISHING
1188,REPLY SOONEST,1,PHISHING,advance_fee,Desuu Methan seeks a trusted individual or foreign firm to invest $8.5m in a foreign partner. Offers 10% of the total sum to the recipient for assistance and cooperation. Contact methan22@caramail.com for more information.,,,,"{
""summary"": ""Desuu Methan seeks a trusted individual or foreign firm to invest $8.5m in a foreign partner. Offers 10% of the total sum to the recipient for assistance and cooperation. Contact methan22@caramail.com for more information.""
}","{""classification"": ""PHISHING""}"
1189,Re:,1,PHISHING,dating_sites,No summary available.,,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""No summary available.""
}","Email subject: Re:

Email summary: No summary available.

Classification: PHISHING"
1190,"[DMDX] Re: Unable to display image files (bmp,jpg)",0,PHISHING,legit,"Unable to display image files (bmp,jpg) - GeForce FX 5500 128MB DDR card, anti-virus, malware, BIOS, clean install, onboard video, 8 bit video modes",,,JSON_PARSE_FAILED,"{
""summary"": ""Unable to display image files (bmp,jpg) - GeForce FX 5500 128MB DDR card, anti-virus, malware, BIOS, clean install, onboard video, 8 bit video modes""
}",PHISHING
1191,december 11 prc meeting,0,LEGITIMATE,legit,"December 11 PRC Meeting: Pre-review of Vice Presidents in various Enron organizations. St. Regis Hotel, Houston. 8:00 AM to 5:00 PM. Agenda and details to follow. Contact Sheila Knudsen for questions.",,,,"{
""summary"": ""December 11 PRC Meeting: Pre-review of Vice Presidents in various Enron organizations. St. Regis Hotel, Houston. 8:00 AM to 5:00 PM. Agenda and details to follow. Contact Sheila Knudsen for questions.""
}","{""classification"": ""LEGITIMATE""}"
1192,Re: what does this mean?,0,PHISHING,legit,Email explains how pine generates a message when the charset in MIME headers do not match the system's charset. It's an informative message and not generated automatically.,,,JSON_PARSE_FAILED,"{
  ""summary"": ""Email explains how pine generates a message when the charset in MIME headers do not match the system's charset. It's an informative message and not generated automatically.""
}",PHISHING
1193,RE: Linux Systems,0,LEGITIMATE,legit,Jerry from gilfoyle@richmond.edu is asking Joey Sims about the arrival of Linux Systems. Jerry thanks Joey for help.,,,,"{
""summary"": ""Jerry from gilfoyle@richmond.edu is asking Joey Sims about the arrival of Linux Systems. Jerry thanks Joey for help.""
}","{""classification"": ""LEGITIMATE""}"
1194,"hpl nom for february 1 , 2001",0,PHISHING,legit,"HPL Nom for February 1, 2001. See attached file: hplno201.xls.",,,,"{
""summary"": ""HPL Nom for February 1, 2001. See attached file: hplno201.xls.""
}","{""classification"": ""PHISHING""}"
1195,Re: [Razor-users] Razor: shall I use it with AMaViS or with,0,,legit,Integrating Razor into Postfix Setup,,,JSON_PARSE_FAILED,"{
""summary"": ""Integrating Razor into Postfix Setup""
}",Email subject: Re: [Razor-users] Razor: shall I use it with AMaViS or with
1196,Payment-Confirmation; Invoice-No# 430078 387.51 USD,1,PHISHING,invoice_payment,"Payment-receipt: $387.51 paid to GeekTech-Solutions on August 21, 2021. Contact (877)-591-9759 for help, don't reply to this email.",,,,"{
""summary"": ""Payment-receipt: $387.51 paid to GeekTech-Solutions on August 21, 2021. Contact (877)-591-9759 for help, don't reply to this email.""
}","{""classification"": ""PHISHING""}"
1197,50 ways to meet your lover_blueridgegal,1,PHISHING,dating_sites,"{
""summary"": ""Cindy, a 39-year-old woman from Clifton, New Jersey, is looking for a man between the ages of 34 and 51. She has signed up on a dating website called ojahygagogyjasu.narod.ru and has invited you to become a member to see more results. She has also provided her email address orateorix[@]gmail[dot]com.""",SUMMARY_JSON_PARSE_FAILED,,,"{
""summary"": ""Cindy, a 39-year-old woman from Clifton, New Jersey, is looking for a man between the ages of 34 and 51. She has signed up on a dating website called ojahygagogyjasu.narod.ru and has invited you to become a member to see more results. She has also provided her email address orateorix[@]gmail[dot]com.""","{""classification"": ""PHISHING""}"
1198,(1) You just received 2files (Proforma Invoice/Payment swift copy 100%) via WeTransfer,1,PHISHING,invoice_payment,"You have received a 2 files via WeTransfer (Proforma Invoice/Payment swift copy 100%), 138 MB in total. FYI Get your files Virus-free. avg.com",,,JSON_PARSE_FAILED,"{
""summary"": ""You have received a 2 files via WeTransfer (Proforma Invoice/Payment swift copy 100%), 138 MB in total. FYI Get your files Virus-free. avg.com""
}",PHISHING
1199,Defending Unliked Speech Re: Hanson's Sept 11 message in the,0,PHISHING,legit,"French novelist Michel Houellebecq faces trial for allegedly inciting racial hatred by insulting Islam in an interview. The case is compared to the Salman Rushdie affair and raises questions about freedom of expression. Houellebecq's publisher has distanced itself from the author, who could face a year in jail or a $51,000 fine if found guilty.",,,JSON_PARSE_FAILED,"{
""summary"": ""French novelist Michel Houellebecq faces trial for allegedly inciting racial hatred by insulting Islam in an interview. The case is compared to the Salman Rushdie affair and raises questions about freedom of expression. Houellebecq's publisher has distanced itself from the author, who could face a year in jail or a $51,000 fine if found guilty.""
}",PHISHING
1200,50 ways to meet your lover_ltlmstrouble,1,PHISHING,dating_sites,"Jasmine, a 39-year-old woman from Roseville, California, is looking for a man between 32 and 46 years old. She joined an online dating site and became a member to see more results. She has provided her email address orateorix[@]gmail[dot]com and a link to the site http://jiugaqatuigay.narod.ru.",,,,"{
""summary"": ""Jasmine, a 39-year-old woman from Roseville, California, is looking for a man between 32 and 46 years old. She joined an online dating site and became a member to see more results. She has provided her email address orateorix[@]gmail[dot]com and a link to the site http://jiugaqatuigay.narod.ru.""
}","{""classification"": ""PHISHING""}"
1201,Re[2]: A moment of silence for the First Amendment (fwd),0,LEGITIMATE,legit,"{
""summary"": ""Email discusses a column by Brian O'Neill lamenting the fact that specific groups get specific ""zones"" for peaceful assemblies, and argues that the right to peaceable assembly is not up to the police to decide what messages and signs get put into what zones to most expediently keep order. The author also talks about the muddying of politics and the government's limitations on the First Amendment rights of citizens. The email concludes with a legal perspective on free speech and action.""
}",SUMMARY_JSON_PARSE_FAILED,,,"{
""summary"": ""Email discusses a column by Brian O'Neill lamenting the fact that specific groups get specific ""zones"" for peaceful assemblies, and argues that the right to peaceable assembly is not up to the police to decide what messages and signs get put into what zones to most expediently keep order. The author also talks about the muddying of politics and the government's limitations on the First Amendment rights of citizens. The email concludes with a legal perspective on free speech and action.""
}","{""classification"": ""LEGITIMATE""}"
1202,Re: [zzzzteana] Free Web Hosting?,0,LEGITIMATE,legit,Bill asks for web hosting recommendations and TimC offers his own hosting service at $1 per week. TimC also promotes GeoCities' website building service.,,,,"{
""summary"": ""Bill asks for web hosting recommendations and TimC offers his own hosting service at $1 per week. TimC also promotes GeoCities' website building service.""
}","{""classification"": ""LEGITIMATE""}"
1203,Apple account unusual sign-in activity,1,PHISHING,tech_support,"Apple account Unusual sign-in activity: We detected something unusual about a recent sign-in to the Apple account. We required an extra security challenge. If you're not sure this was you, a malicious user might have your password. Please review your recent activity and we'll help you take corrective action.",,,JSON_PARSE_FAILED,"{
""summary"": ""Apple account Unusual sign-in activity: We detected something unusual about a recent sign-in to the Apple account. We required an extra security challenge. If you're not sure this was you, a malicious user might have your password. Please review your recent activity and we'll help you take corrective action.""
}",PHISHING
