email_id,subject,true_label,predicted_label,phish_type,summary,summary_error,reasoning,classify_error,summary_raw_response,classify_raw_response
1167,[ILUG] semaphores on linux RH7.3,0,LEGITIMATE,legit,"Colin Nevin from the Irish Linux Users' Group is seeking help with a problem porting a SCO Unix application to Linux RH7.3. The application uses semaphores for synchronization, but the main process (bsh) and child processes are locking up while waiting for semaphore changes. He has tried various solutions like introducing delays and using IPC_NOWAIT, but these negatively impact performance. He asks if there are any known issues with semaphore implementation on modern Linux that could cause this behavior.",,"The email discusses a technical issue within a specific Linux environment and seeks help from a relevant user group, indicating a legitimate request for assistance.",,"{""summary"": ""Colin Nevin from the Irish Linux Users' Group is seeking help with a problem porting a SCO Unix application to Linux RH7.3. The application uses semaphores for synchronization, but the main process (bsh) and child processes are locking up while waiting for semaphore changes. He has tried various solutions like introducing delays and using IPC_NOWAIT, but these negatively impact performance. He asks if there are any known issues with semaphore implementation on modern Linux that could cause this behavior.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a technical issue within a specific Linux environment and seeks help from a relevant user group, indicating a legitimate request for assistance.""}"
1168,RE: ACTION REQUIRED:  General Notification,1,PHISHING,invoice_payment,"IT Service Desk Support is notifying the recipient about an update to the new webmail system with a new messaging system for outlook, extra 10GB usage, and a new 2017 anti-spam version. They request the recipient to update their account by clicking on the provided link.",,"Requests immediate action and includes a link, common phishing tactics.",,"{""summary"": ""IT Service Desk Support is notifying the recipient about an update to the new webmail system with a new messaging system for outlook, extra 10GB usage, and a new 2017 anti-spam version. They request the recipient to update their account by clicking on the provided link.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests immediate action and includes a link, common phishing tactics.""}"
1169,"2006 Global Digital Media - Convergence, Triple Play and IPTV",1,LEGITIMATE,stock_pump_dump,"This email from Research and Markets promotes their 2006 Global Digital Media Report, which analyzes trends in digital TV, IPTV, broadband, and convergence. The report covers topics like triple play business models, branding, customer service, and regional overviews. It highlights key trends such as the rise of broadband TV, video-on-demand, and mobile TV. The report is priced at EUR 1407 for 1-10 users and EUR 2111 for 1-20 users. The sender provides three ways to order the report: online, by fax, or by mail. They also offer links to related reports and encourage the recipient to subscribe for future market research updates.",,The email promotes a market research report from a legitimate company and provides clear ordering information.,,"{""summary"": ""This email from Research and Markets promotes their 2006 Global Digital Media Report, which analyzes trends in digital TV, IPTV, broadband, and convergence. The report covers topics like triple play business models, branding, customer service, and regional overviews. It highlights key trends such as the rise of broadband TV, video-on-demand, and mobile TV. The report is priced at EUR 1407 for 1-10 users and EUR 2111 for 1-20 users. The sender provides three ways to order the report: online, by fax, or by mail. They also offer links to related reports and encourage the recipient to subscribe for future market research updates.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email promotes a market research report from a legitimate company and provides clear ordering information.""}"
1170,Which Ones Really Work? We List The Top Penis Enlargement Products!,1,PHISHING,pharm_sex,The sender shares a testimonial about a product that allegedly increased penis size and encourages the recipient to visit a website (http://hererise.com/) to achieve similar results.,,The subject and summary promote a product with unsubstantiated claims and include a link to a potentially malicious website.,,"{""summary"": ""The sender shares a testimonial about a product that allegedly increased penis size and encourages the recipient to visit a website (http://hererise.com/) to achieve similar results.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject and summary promote a product with unsubstantiated claims and include a link to a potentially malicious website.""}"
1171,Consultants recommended product for men,1,PHISHING,pharm_sex,"The sender recommends a product called 'fiftyday.com' for men, citing studies that women dislike men with low libidos.",,"The subject and summary suggest a product promoting male enhancement, often associated with phishing scams.",,"{""summary"": ""The sender recommends a product called 'fiftyday.com' for men, citing studies that women dislike men with low libidos.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject and summary suggest a product promoting male enhancement, often associated with phishing scams.""}"
1172,WELLS FARGO ONLINE: UNUSUAL ACTIVITY DETECTED,1,PHISHING,account_verify,"Wells Fargo claims unusual activity was detected on the recipient's online account, resulting in temporary suspension. They request the recipient click a link to verify their details and regain access. The email warns against replying directly.",,"The email mimics a legitimate bank, uses urgency and threats to pressure the recipient, and includes a link that could lead to a phishing site.",,"{""summary"": ""Wells Fargo claims unusual activity was detected on the recipient's online account, resulting in temporary suspension. They request the recipient click a link to verify their details and regain access. The email warns against replying directly.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email mimics a legitimate bank, uses urgency and threats to pressure the recipient, and includes a link that could lead to a phishing site.""}"
1173,[VIRUS] Bank Transfer Notification,1,PHISHING,tech_support,HSBC claims to have sent a payment to the recipient's company account on 23/08/2018 and requests confirmation of payment and client reference details from an attached SWIFT copy. The email contains a virus warning from the recipient's email provider.,,"The email impersonates a bank and requests sensitive financial information, which is a common phishing tactic.",,"{""summary"": ""HSBC claims to have sent a payment to the recipient's company account on 23/08/2018 and requests confirmation of payment and client reference details from an attached SWIFT copy. The email contains a virus warning from the recipient's email provider.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email impersonates a bank and requests sensitive financial information, which is a common phishing tactic.""}"
1174,You have received a new invoice document via OneDrive share.,1,PHISHING,invoice_payment,"The sender is notifying the recipient, monkey.org, of a new invoice document (AWB#84248) for OFFICE MAIL DELIVERY service. They have attached a OneDrive document portal for secure viewing. The email also promotes OneDrive features like file backup, Personal Vault for sensitive documents, and file sharing.",,The email promotes OneDrive features while requesting access to a potentially malicious document.,,"{""summary"": ""The sender is notifying the recipient, monkey.org, of a new invoice document (AWB#84248) for OFFICE MAIL DELIVERY service. They have attached a OneDrive document portal for secure viewing. The email also promotes OneDrive features like file backup, Personal Vault for sensitive documents, and file sharing.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes OneDrive features while requesting access to a potentially malicious document.""}"
1175,telephone interview with enron corp . research,0,LEGITIMATE,legit,"Shirley Crenshaw from Enron Corp. Research requests a telephone interview with Amy on Monday, May 1st or Thursday, May 4th for a summer internship position. The interviewers will be Vince Kaminski, Stinson Gibner, Krishna Krishnarao, and Osman Sezgen. Shirley's phone number is 713-852-5290.",,A legitimate company requesting an interview for a summer internship.,,"{""summary"": ""Shirley Crenshaw from Enron Corp. Research requests a telephone interview with Amy on Monday, May 1st or Thursday, May 4th for a summer internship position. The interviewers will be Vince Kaminski, Stinson Gibner, Krishna Krishnarao, and Osman Sezgen. Shirley's phone number is 713-852-5290.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""A legitimate company requesting an interview for a summer internship.""}"
1176,Undeliverable: Delivery Status Notification (Failure),1,PHISHING,invoice_payment,Microsoft is notifying jose@monkey.org that 3 messages couldn't be delivered and requests they click a link to view undelivered emails. The email includes a standard disclaimer about confidentiality and unauthorized access.,,"Requests clicking a link to view undelivered emails, a common phishing tactic.",,"{""summary"": ""Microsoft is notifying jose@monkey.org that 3 messages couldn't be delivered and requests they click a link to view undelivered emails. The email includes a standard disclaimer about confidentiality and unauthorized access.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests clicking a link to view undelivered emails, a common phishing tactic.""}"
1177,Response to Beloved #2,1,LEGITIMATE,tech_support,"The sender expresses dislike for the book 'Beloved', describing the character Beloved as a vengeful spirit seeking retribution from her mother. They offer a brief summary of the plot but state they cannot continue due to their negative feelings towards the book. The email ends with an unrelated advertisement for Yahoo! Autos.",,"The email discusses a personal opinion on a book and includes unrelated advertising, which is common practice.",,"{""summary"": ""The sender expresses dislike for the book 'Beloved', describing the character Beloved as a vengeful spirit seeking retribution from her mother. They offer a brief summary of the plot but state they cannot continue due to their negative feelings towards the book. The email ends with an unrelated advertisement for Yahoo! Autos.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a personal opinion on a book and includes unrelated advertising, which is common practice.""}"
1178,starship-design: Nanotech Might Cut Solarcell Costs,0,LEGITIMATE,legit,"UC Berkeley chemists have developed a new type of solar cell using nanorods dispersed in a plastic polymer. While current efficiency is low (1.7%), the technology has potential for flexible, low-cost solar cells for wearable electronics and other applications. The team aims to improve efficiency to 10% by optimizing nanorod arrangement and light absorption.",,"The email discusses a scientific development from UC Berkeley, which is a reputable institution. The subject and summary focus on a legitimate technological advancement.",,"{""summary"": ""UC Berkeley chemists have developed a new type of solar cell using nanorods dispersed in a plastic polymer. While current efficiency is low (1.7%), the technology has potential for flexible, low-cost solar cells for wearable electronics and other applications. The team aims to improve efficiency to 10% by optimizing nanorod arrangement and light absorption. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a scientific development from UC Berkeley, which is a reputable institution. The subject and summary focus on a legitimate technological advancement.""}"
1179,specs for this week [NEWS]  loathing miscellaneousness fingerings,1,PHISHING,stock_pump_dump,"This email promotes Apparel Manufacturing Associates, Inc. (APPM.PK) stock, citing recent positive news like a potential investment and new licensing agreements. The sender encourages the recipient to buy the stock now before it increases in price.",,"The subject line is nonsensical and the email promotes a stock with a pushy tone, suggesting a potential scam.",,"{""summary"": ""This email promotes Apparel Manufacturing Associates, Inc. (APPM.PK) stock, citing recent positive news like a potential investment and new licensing agreements. The sender encourages the recipient to buy the stock now before it increases in price.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is nonsensical and the email promotes a stock with a pushy tone, suggesting a potential scam.""}"
1180,[perl #42381] [TODO] search library path for parrot bytecode when loading ,0,LEGITIMATE,legit,Paul Cochrane requests implementation of a feature to search the library path for Parrot bytecode files when loading them in the `load_bytecode()` op within the `src/ops/core.ops` file.,,Subject and summary indicate a technical discussion about code implementation within a specific software project.,,"{""summary"": ""Paul Cochrane requests implementation of a feature to search the library path for Parrot bytecode files when loading them in the `load_bytecode()` op within the `src/ops/core.ops` file.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Subject and summary indicate a technical discussion about code implementation within a specific software project.""}"
1181,"Re: [Reservation Update Receipt] Signing Up for Account Statement Update Using Google Chrome From Ireland on July 28, 2020 53508917",1,PHISHING,invoice_payment,الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،,SUMMARY_JSON_PARSE_FAILED,"The subject line is extremely long and includes nonsensical phrases, suggesting an attempt to mislead the recipient.",,الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،   الجنوب،,"{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is extremely long and includes nonsensical phrases, suggesting an attempt to mislead the recipient.""}"
1182,Re: Dinosaurs Eggs and the Origins of Good and Evil,0,PHISHING,legit,"The sender, Mr. FoRK, believes that dinosaurs evolved psychic abilities to protect their eggs, which led to the origins of good and evil. He claims that these psychic dinosaurs now exist as 'vampire entities' controlling people's minds and causing malice. He encourages the recipient to investigate 'dinosaur eggs' and 'mind machines' to purge these entities and regain control of their own psi. He also suggests looking into 'timetracks' and 'blood ancestors' for further insights.",,The email promotes outlandish conspiracy theories and encourages the recipient to research obscure and potentially harmful topics.,,"{""summary"": ""The sender, Mr. FoRK, believes that dinosaurs evolved psychic abilities to protect their eggs, which led to the origins of good and evil. He claims that these psychic dinosaurs now exist as 'vampire entities' controlling people's minds and causing malice. He encourages the recipient to investigate 'dinosaur eggs' and 'mind machines' to purge these entities and regain control of their own psi. He also suggests looking into 'timetracks' and 'blood ancestors' for further insights.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes outlandish conspiracy theories and encourages the recipient to research obscure and potentially harmful topics.""}"
1183,"For you  color=""#006621""",1,PHISHING,dating_sites,"The sender, claiming to be from 'lovermind', asks the recipient to remove their email from their list. They provide a link to a website and a potential email address for contact: helloldlf [@] gmail[dot]com. The email contains unrelated and potentially spam-like content.",,"Suspicious sender, generic subject, request to remove from list often used in phishing attempts, unrelated content",,"{""summary"": ""The sender, claiming to be from 'lovermind', asks the recipient to remove their email from their list. They provide a link to a website and a potential email address for contact: helloldlf [@] gmail[dot]com. The email contains unrelated and potentially spam-like content.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious sender, generic subject, request to remove from list often used in phishing attempts, unrelated content""}"
1184,"[Spambayes-checkins] spambayes/spambayes i18n.py,1.7,1.8",0,LEGITIMATE,legit,This email from the Spambayes-checkins mailing list announces a code update to the i18n.py file. The update allows setting the SPAMBAYES_LANG environment variable to override the default language determined by getdefaultlocale(). This change is intended to facilitate testing of localizations.,,The email appears to be a legitimate announcement from a software development mailing list regarding a code update.,,"{""summary"": ""This email from the Spambayes-checkins mailing list announces a code update to the i18n.py file. The update allows setting the SPAMBAYES_LANG environment variable to override the default language determined by getdefaultlocale(). This change is intended to facilitate testing of localizations.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate announcement from a software development mailing list regarding a code update.""}"
1185,"MSN-list Digest, Vol 7, Issue 83",0,LEGITIMATE,legit,"-Type: text/plain;	charset=""iso-8859-1"" Opere d'arte rubate in chiesa, 8 denunciati: anche negozianti   06/04/2007 - 09:00     ROMA - Otto persone sono state denunciate a piede libero dalla polizia di Roma per il furto di opere d'arte da una chiesa. Tra i denunciati ci sono anche alcuni negozianti d'arte. Le opere rubate, di valore stimato in circa 100.000 euro, sono state recuperate dalla polizia. La notizia è stata diffusa dalla polizia di Roma.  ------------------------------ Message: 5 Date: Sun, 8 Apr 2007 16:47:04 +0200 From: Museum Security Network Mailing list  Subject: [MSN] Pakistan. Call for protection of Sindh's cultural 	wealth To:  Message-ID: <002701c779ec$c9e111a0$5d6a01e0$@org> Content-Type: text/plain;	charset=""us-ascii"" Pakistan.",SUMMARY_JSON_PARSE_FAILED,"The email appears to be a digest from a legitimate museum security network mailing list, containing news articles about art theft and a call for protection of cultural wealth.",,"-Type: text/plain;	charset=""iso-8859-1"" Opere d'arte rubate in chiesa, 8 denunciati: anche negozianti   06/04/2007 - 09:00     ROMA - Otto persone sono state denunciate a piede libero dalla polizia di Roma per il furto di opere d'arte da una chiesa. Tra i denunciati ci sono anche alcuni negozianti d'arte. Le opere rubate, di valore stimato in circa 100.000 euro, sono state recuperate dalla polizia. La notizia è stata diffusa dalla polizia di Roma.  ------------------------------ Message: 5 Date: Sun, 8 Apr 2007 16:47:04 +0200 From: Museum Security Network Mailing list  Subject: [MSN] Pakistan. Call for protection of Sindh's cultural 	wealth To:  Message-ID: <002701c779ec$c9e111a0$5d6a01e0$@org> Content-Type: text/plain;	charset=""us-ascii"" Pakistan.","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a digest from a legitimate museum security network mailing list, containing news articles about art theft and a call for protection of cultural wealth.""}"
1186,[Razor-users] Collision of hashes?,0,LEGITIMATE,legit,"Jay is inquiring about Razor's experience with OCR technology as his company is considering purchasing an OCR and forms scanning solution. He asks about Razor's reasons for considering OCR, the software they chose, and whether they would recommend it. He requests to be kept informed of Razor's decision and asks to be forwarded to the appropriate contact if they cannot provide information.",,The email is a legitimate inquiry about OCR technology within a user forum context.,,"{""summary"": ""Jay is inquiring about Razor's experience with OCR technology as his company is considering purchasing an OCR and forms scanning solution. He asks about Razor's reasons for considering OCR, the software they chose, and whether they would recommend it. He requests to be kept informed of Razor's decision and asks to be forwarded to the appropriate contact if they cannot provide information.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a legitimate inquiry about OCR technology within a user forum context.""}"
1187,re :,1,PHISHING,tech_support,"The sender claims the recipient's credit card details are spread online due to spyware and that 95% of computers are infected. They urge the recipient to download free anti-spyware software to protect themselves from monitoring, slowdowns, pop-ups, and potential credit card fraud or identity theft. The email mentions spyware being installed through pop-ups, commercial websites, and software like Kazaa, which can steal personal information like chat logs, passwords, emails, and SSNs.",,The email uses scare tactics about credit card details being compromised and widespread spyware infection to push the recipient to download potentially malicious software.,,"{""summary"": ""The sender claims the recipient's credit card details are spread online due to spyware and that 95% of computers are infected. They urge the recipient to download free anti-spyware software to protect themselves from monitoring, slowdowns, pop-ups, and potential credit card fraud or identity theft. The email mentions spyware being installed through pop-ups, commercial websites, and software like Kazaa, which can steal personal information like chat logs, passwords, emails, and SSNs.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics about credit card details being compromised and widespread spyware infection to push the recipient to download potentially malicious software.""}"
1188,REPLY SOONEST,1,PHISHING,advance_fee,"Desuu Methan, claiming to be the son of a deceased Sierra Leonean Colonel, requests assistance in transferring US$8.5 million deposited by his father into a security company. He offers a 10% share of the funds in exchange for assistance with investment. He provides an alternative email address: methan22@caramail.com",,Classic advance-fee scam structure with promises of large sums of money for assistance in a dubious transaction.,,"{""summary"": ""Desuu Methan, claiming to be the son of a deceased Sierra Leonean Colonel, requests assistance in transferring US$8.5 million deposited by his father into a security company. He offers a 10% share of the funds in exchange for assistance with investment. He provides an alternative email address: methan22@caramail.com""}","{""classification"": ""PHISHING"", ""reasoning"": ""Classic advance-fee scam structure with promises of large sums of money for assistance in a dubious transaction.""}"
1189,Re:,1,PHISHING,dating_sites,"This email, referencing a previous conversation, uses a metaphor about casseroles to suggest the complexities of marriage. It includes a link: http://gjm.pushyet.com",,The subject 'Re:' is vague and the link is suspicious.,,"{""summary"": ""This email, referencing a previous conversation, uses a metaphor about casseroles to suggest the complexities of marriage. It includes a link: http://gjm.pushyet.com""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject 'Re:' is vague and the link is suspicious.""}"
1190,"[DMDX] Re: Unable to display image files (bmp,jpg)",0,LEGITIMATE,legit,"Jonathan is responding to a user who is experiencing issues displaying bitmap images (bmp, jpg). He suggests troubleshooting steps such as checking for malware, disabling antivirus, uninstalling unnecessary software, trying a clean install of XP, disabling onboard video in the BIOS, and switching to a higher bit video mode.",,The email appears to be technical support advice for a software issue.,,"{""summary"": ""Jonathan is responding to a user who is experiencing issues displaying bitmap images (bmp, jpg). He suggests troubleshooting steps such as checking for malware, disabling antivirus, uninstalling unnecessary software, trying a clean install of XP, disabling onboard video in the BIOS, and switching to a higher bit video mode. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be technical support advice for a software issue.""}"
1191,december 11 prc meeting,0,LEGITIMATE,legit,"Sheila Knudsen is scheduling a December 11, 2000 PRC meeting at the St. Regis Hotel in Houston to pre-review vice presidents from various Enron organizations (North America, Industrial Markets, Global Markets, Networks, South America, Apache, Calme, and Wholesale Services). The meeting is from 8:00 AM to 5:00 PM.  Attendees should be prepared to present and discuss their vice presidents.  The meeting agenda and details will be sent later this week. Contact Sheila at x36628 in Houston with any questions.",,The email appears to be a legitimate internal meeting announcement from a company (Enron) with specific details about a scheduled event.,,"{""summary"": ""Sheila Knudsen is scheduling a December 11, 2000 PRC meeting at the St. Regis Hotel in Houston to pre-review vice presidents from various Enron organizations (North America, Industrial Markets, Global Markets, Networks, South America, Apache, Calme, and Wholesale Services). The meeting is from 8:00 AM to 5:00 PM.  Attendees should be prepared to present and discuss their vice presidents.  The meeting agenda and details will be sent later this week. Contact Sheila at x36628 in Houston with any questions.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal meeting announcement from a company (Enron) with specific details about a scheduled event.""}"
1192,Re: what does this mean?,0,LEGITIMATE,legit,"Rosemary K. Bradas asks about the origin and purpose of the message warning about potential character encoding issues when receiving emails. Ed explains that it's automatically generated by Pine when MIME headers and system settings don't match, and it's just an informative message. He also states that there's no way to know for sure when someone's display might garble a message.",,The email appears to be a technical support conversation about a common email issue.,,"{""summary"": ""Rosemary K. Bradas asks about the origin and purpose of the message warning about potential character encoding issues when receiving emails. Ed explains that it's automatically generated by Pine when MIME headers and system settings don't match, and it's just an informative message. He also states that there's no way to know for sure when someone's display might garble a message.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical support conversation about a common email issue.""}"
1193,RE: Linux Systems,0,LEGITIMATE,legit,"Gilfoyle from Richmond.edu is following up on an order, asking Joey Sims for an estimated delivery date for Linux systems.",,The email appears to be a legitimate follow-up regarding an order for Linux systems from a university email address.,,"{""summary"": ""Gilfoyle from Richmond.edu is following up on an order, asking Joey Sims for an estimated delivery date for Linux systems. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate follow-up regarding an order for Linux systems from a university email address.""}"
1194,"hpl nom for february 1 , 2001",0,LEGITIMATE,legit,"The sender is requesting the recipient to review an attached file named 'hplno 201.xls' related to an HPL nomination for February 1, 2001.",,The email appears to be a legitimate internal request for review of a nomination document.,,"{""summary"": ""The sender is requesting the recipient to review an attached file named 'hplno 201.xls' related to an HPL nomination for February 1, 2001.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal request for review of a nomination document.""}"
1195,Re: [Razor-users] Razor: shall I use it with AMaViS or with,0,LEGITIMATE,legit,"The sender is responding to a question about integrating Razor into a Postfix setup. They suggest using the default procmail setup, but modifying postfix/main.cf to use procmail instead of the internal delivery agent. The original email inquired about Razor's interaction with AMaViS or SpamAssassin.",,"The email discusses technical details about email filtering software and configuration, suggesting a legitimate technical discussion.",,"{""summary"": ""The sender is responding to a question about integrating Razor into a Postfix setup. They suggest using the default procmail setup, but modifying postfix/main.cf to use procmail instead of the internal delivery agent. The original email inquired about Razor's interaction with AMaViS or SpamAssassin.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses technical details about email filtering software and configuration, suggesting a legitimate technical discussion.""}"
1196,Payment-Confirmation; Invoice-No# 430078 387.51 USD,1,LEGITIMATE,invoice_payment,"This email from GeekTech Solutions confirms a $387.51 payment made online on August 21, 2021, for invoice #430078.  The recipient is advised not to reply to the email and to contact GeekTech Solutions directly at (877)-591-9759 for any questions.",,Payment confirmation emails are common and the email provides contact information for the company.,,"{""summary"": ""This email from GeekTech Solutions confirms a $387.51 payment made online on August 21, 2021, for invoice #430078.  The recipient is advised not to reply to the email and to contact GeekTech Solutions directly at (877)-591-9759 for any questions.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Payment confirmation emails are common and the email provides contact information for the company.""}"
1197,50 ways to meet your lover_blueridgegal,1,PHISHING,dating_sites,An email from 'cindy184' on a dating website is attempting to entice the recipient to become a member to see more results. The email includes a link to a website (http://ojahygagogyjasu.narod.ru) and a contact email address (orateorix[@]gmail[dot]com).,,"The subject line is suggestive and the email promotes a link to an unknown website, typical of phishing attempts.",,"{""summary"": ""An email from 'cindy184' on a dating website is attempting to entice the recipient to become a member to see more results. The email includes a link to a website (http://ojahygagogyjasu.narod.ru) and a contact email address (orateorix[@]gmail[dot]com).""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is suggestive and the email promotes a link to an unknown website, typical of phishing attempts.""}"
1198,(1) You just received 2files (Proforma Invoice/Payment swift copy 100%) via WeTransfer,1,PHISHING,invoice_payment,"WeTransfer notification: Sender sent 2 files (Proforma Invoice/Payment swift copy 100%) totaling 138 MB. No specific request made, but recipient is prompted to 'Get your files'.",,Requests for payment or financial information are often disguised as file transfers.,,"{""summary"": ""WeTransfer notification: Sender sent 2 files (Proforma Invoice/Payment swift copy 100%) totaling 138 MB. No specific request made, but recipient is prompted to 'Get your files'.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests for payment or financial information are often disguised as file transfers.""}"
1199,Defending Unliked Speech Re: Hanson's Sept 11 message in the,0,LEGITIMATE,legit,"This email discusses the trial of French novelist Michel Houellebecq for allegedly inciting racial hatred by calling Islam 'the stupidest religion'. The email highlights the controversy surrounding Houellebecq's comments, the arguments for and against his freedom of expression, and the potential consequences he faces if found guilty.",,"The email discusses a current event and legal case, indicating a legitimate topic.",,"{""summary"": ""This email discusses the trial of French novelist Michel Houellebecq for allegedly inciting racial hatred by calling Islam 'the stupidest religion'. The email highlights the controversy surrounding Houellebecq's comments, the arguments for and against his freedom of expression, and the potential consequences he faces if found guilty.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a current event and legal case, indicating a legitimate topic.""}"
1200,50 ways to meet your lover_ltlmstrouble,1,PHISHING,dating_sites,"An email from 'jasmine123' claiming to be a 39-year-old woman seeking a man aged 32-46 in Roseville, California. It promotes a membership to view more results and includes a link (http://jiugaqatuigay.narod.ru) and an email address (orateorix[@]gmail[dot]com)",,"The subject line is suggestive and the email promotes a paid membership for dating, which is a common tactic used in phishing scams.",,"{""summary"": ""An email from 'jasmine123' claiming to be a 39-year-old woman seeking a man aged 32-46 in Roseville, California. It promotes a membership to view more results and includes a link (http://jiugaqatuigay.narod.ru) and an email address (orateorix[@]gmail[dot]com)""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is suggestive and the email promotes a paid membership for dating, which is a common tactic used in phishing scams.""}"
1201,Re[2]: A moment of silence for the First Amendment (fwd),0,LEGITIMATE,legit,"The sender is responding to an email chain about a news article discussing a protestor who was arrested for holding a sign without a permit. The sender argues that the arrest was a violation of the First Amendment, as the protestor was not engaging in disruptive or harmful behavior. They criticize the government for limiting free speech and suggest that people are resorting to shouting down political rallies because they cannot be heard otherwise.",,"The email discusses a political topic and expresses an opinion, which is typical of legitimate email correspondence.",,"```json
{
""summary"": ""The sender is responding to an email chain about a news article discussing a protestor who was arrested for holding a sign without a permit. The sender argues that the arrest was a violation of the First Amendment, as the protestor was not engaging in disruptive or harmful behavior. They criticize the government for limiting free speech and suggest that people are resorting to shouting down political rallies because they cannot be heard otherwise.""
}
```","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a political topic and expresses an opinion, which is typical of legitimate email correspondence.""}"
1202,Re: [zzzzteana] Free Web Hosting?,0,LEGITIMATE,legit,"TimC is asking for recommendations for free web hosting services. He prefers a paid option for reliability and professionalism, mentioning easyspace.com as an example. The email also includes a sponsored advertisement for GeoCities.",,"The email discusses a common topic (web hosting) and seeks recommendations, indicating a legitimate request for information.",,"{""summary"": ""TimC is asking for recommendations for free web hosting services. He prefers a paid option for reliability and professionalism, mentioning easyspace.com as an example. The email also includes a sponsored advertisement for GeoCities.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a common topic (web hosting) and seeks recommendations, indicating a legitimate request for information.""}"
1203,Apple account unusual sign-in activity,1,LEGITIMATE,tech_support,Apple is notifying the recipient of unusual sign-in activity from Russia. The email provides details of the sign-in and advises the recipient to review their recent activity if they believe their password may have been compromised. A link is provided to review activity and manage security notifications.,,"Apple routinely sends notifications about unusual activity, and the email provides a link to review and manage security settings.",,"{""summary"": ""Apple is notifying the recipient of unusual sign-in activity from Russia. The email provides details of the sign-in and advises the recipient to review their recent activity if they believe their password may have been compromised. A link is provided to review activity and manage security notifications.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Apple routinely sends notifications about unusual activity, and the email provides a link to review and manage security settings.""}"
