subject,body,label,phish_type
Re: [R] Problems using hetcor (polycor),0	0	0	0	0	0	0	0	0	0	0	0	0	1 >> 0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	10	10	1	1	1	1	1	1	1	1 >> 1	1	1	1	1	1 >> OX	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1 >> 0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	10	10	1	1	1	1	1	1	1	1 >> 1	1	1	1,0,legit
50 ways to meet your lover_barbieinboot...,"Subject: 50 ways to meet your lover_barbieinboot...

Email body:

>  Hi there!

> I'm Cindy, and I'm really passionate about helping people find love and happiness. I've compiled a list of 50 creative and fun ways to meet your perfect match, and I'd love to share it with you! 

>  It's packed with tips and tricks that I've personally found helpful, and I'm confident it will help you on your journey to finding ""the one.""

>  To access the full list, simply click on the link below. 

> http://yejyhouamip.narod.ru

>  Wishing you all the best in your search for love!

>  Warmly,

> Cindy",1,dating_sites
UFOs in the Sky!,"Subject: UFOs in the Sky!

Email body:

Viridiana and I were stargazing last night, just enjoying the beautiful night sky. We noticed some strange lights and colors, unlike anything we'd seen before. It was truly mesmerizing!  We couldn't figure out what it was, so I reached out to Jim, who's always been interested in astronomy. He did some research and found this amazing photo from NASA that perfectly captures what we saw. It's incredible how much detail they can capture from space!  I'm so glad we got to witness something so unique.",0,legit
telephone interview with enron corp . research,"Subject: telephone interview with enron corp . research

good morning amyn :

The Enron Corp. Research Group is excited to offer you a unique opportunity to participate in a telephone interview as part of our ongoing effort to identify promising young talent for future projects. This is a chance to learn more about our innovative work and gain valuable insights into the energy industry. 

We would love to schedule a brief conversation with you on either Monday, May 1st or Thursday, May 4th, at your convenience.  

You will be speaking with some of our esteemed researchers:

* Vince Kaminski, Managing Director
* Stinson Gibner, Vice President
* Krishna Krishnarao, Director
* Osman Sezgen, Manager

We believe your background and skills could be a valuable asset to our team, and we look forward to hearing from you soon. 

Thank you and have a great day

Shirley Crenshaw
Administrative Coordinator
713 - 852 - 5290",0,legit
Green Table Casino gibt Ihnen � 300 GRATIS,"Subject: Green Table Casino gibt Ihnen � 300 GRATIS

GREEN TABLE CASINO GREEN TABLE CASINO    We're thrilled to announce a special promotion for our valued players!  Green Table Casino is dedicated to providing the best online gaming experience, with cutting-edge software, reliable payouts, and 24/7 customer support.  We strive to recreate the excitement of a real casino from the comfort of your own home.  

Our user-friendly software is designed to be both inviting and intuitive, allowing you to choose between a quick download or a flash version.  New players are encouraged to try our fun mode, which lets you play for free without any deposit required. This is a great way to familiarize yourself with our games and develop your casino skills.

Once you're ready to play for real, opening an account with just €20 will earn you a 100% bonus up to €100!  For example, deposit €20 and receive an additional €20 bonus, or deposit €100 and receive a €100 bonus!

Experienced players will appreciate our personalized features, such as customizable card size, sound effects, and dealer speed. We offer over 70 games, including",1,lottery
Investment information that helps earning on the stok market  Never-seen,"Subject: Investment information that helps earning on the stok market  Never-seen

Email body:

This is a fantastic opportunity to learn about a promising company with incredible growth potential!  

**CHINA GOLD CORP (CGDC)** is a company that's poised to capitalize on the booming gold market in China.  

Here's why you should take notice:

* **Gold Prices are Soaring:** Gold has seen a remarkable 250% increase in price over the past five years, and experts predict this trend will continue. This is a chance to get in on the ground floor of a major market shift.
* **Massive Gold Discovery:** A huge gold deposit has been found in southwestern China, estimated at 14 million ounces and growing. This discovery is generating a lot of excitement in the industry.
* **China's Untapped Potential:** China is a gold-rich nation with vast, unexplored territories.  The country is rapidly modernizing its exploration technology, opening up new opportunities for investors like you.
* **China's Growing Demand:** China is already the world's fourth-largest gold producer and is on track to become the number one producer and consumer. This surge in demand is driving up prices and creating a favorable",1,stock_pump_dump
Paul Everitt: Interop in the Bazaar.,"Subject: Paul Everitt: Interop in the Bazaar.

Email body:

Paul Everitt has written a fascinating article about the importance of open collaboration and community-driven development in the tech world.  He uses the metaphor of a ""bazaar"" to illustrate how diverse perspectives and contributions can lead to innovative solutions.  

You can read his insightful piece here: http://advogato.com/article/544.html 


He also mentions a related discussion on Scripting News: http://scriptingnews.userland.com/backissues/2002/09/23#When:4:54:52PM 

I think this is a really important topic, and I encourage you to check out both resources.",0,legit
BUSINESS PROPOSAL(PLEASE READ MY MAIL),"Dear friend, 

I hope this email finds you well. My name is Antonio Rodrigo, and I'm a legal professional based in Madrid, Spain. I'm reaching out because I've been working with a charitable foundation dedicated to helping families affected by the tragic events of March 11th, 2004. 

As part of this work, I've come across a significant sum of money left behind by a deceased individual, Mr. Harley Grahams, who was a generous philanthropist and supporter of our foundation's mission.  

Mr. Grahams was a successful businessman who believed in giving back to the community. He expressed a strong desire to support organizations like ours in his will.  

Due to the sensitive nature of this matter, I'm seeking a trusted individual to assist me in ensuring Mr. Grahams' wishes are fulfilled. I believe your integrity and discretion would be invaluable in this process.

If you're interested in learning more about this opportunity to honor Mr. Grahams' legacy and contribute to a worthy cause, please provide me with your direct contact details so we can discuss this further. 

I assure you that all interactions will be conducted with the utmost confidentiality and transparency.

Sincerely,",1,advance_fee
"CONTACT E-MAIL 550,000.00","Subject: CONTACT E-MAIL 550,000.00

Email body:

This is a message from a global promotional program we run to show appreciation to our valued customers and partners.  We randomly select email addresses from our extensive database to participate in these exciting draws.

We are delighted to inform you that your email address was selected as a winner in our recent lottery program held on May 13th, 2006. Your ticket number (67-84-50) was drawn in Game (Number 7387), and you have been approved for a lump sum payout of 550,000.00 Euros.

To process your claim, please contact our dedicated affiliate agent, Mr. Paul Morris, via email or telephone. He will guide you through the simple steps to receive your well-deserved prize.

Remember to quote your ticket numbers when contacting Mr. Morris to ensure a smooth and efficient claim process.

Congratulations on your win! We are thrilled to share this good fortune with you.

Sincerely,

Mrs. Tina Newman
Award Centre Co-coordinator.",1,lottery
Re: svn commit: r619753 - in /spamassassin/trunk: lib/Mail/SpamAssassin/PerMsgStatus.pm lib/Mail/SpamAssassin/Util/RegistrarBoundaries.pm t/uri_text.t,"$
> +example.ai	^http://example.ai$
> +example.al	^http://example.al$
> +example.am	^http://example.am$
> +example.an	^http://example.an$
> +example.ao	^http://example.ao$
> +example.aq	^http://example.aq$
> +example.ar	^http://example.ar$
> +example.arpa	^http://example.arpa$
> +example.as	^http://example.as$
> +example.at	^http://example.at$
> +example.au	^http://example.au$
> +example.aw	^http://example.aw$
> +example.ax	^http://example.ax$
> +example.az	^http://example.az$
> +example.ba	^http://example.ba$
> +example.bb	^http://example.bb$
> +example.bd	^http://example.bd$
> +example.be	^http://example.be$
> +",0,legit
Auto Email Upgrade jose@monkey.org,"Subject: Auto Email Upgrade jose@monkey.org

This is a friendly reminder from our system to help you optimize your email experience. We've noticed your mailbox is nearing its storage capacity.  

To ensure you don't miss any important messages and continue enjoying a smooth email flow, we encourage you to consider upgrading your storage space. This simple upgrade will provide you with ample room for all your incoming and outgoing emails.

As a valued customer, we're offering this upgrade completely free of charge.  

Click the ""Upgrade Now"" button below to easily increase your storage and keep your inbox running smoothly.

[Upgrade Now Button]

We appreciate your continued use of our email service!

Sincerely,

The Email Administrator Team",1,document_share
lft form changes,"Subject: lft form changes

Body:

Hi team,

Just wanted to let you know that I've made a few minor tweaks to the LFT form based on some great feedback I received.  I've re-uploaded the updated version for everyone's convenience.  

Please take a look and let me know if you have any questions!


Best,

[Your Name]",0,legit
Re:You have received files from WE transfer.,"Subject: Re:You have received files from WE transfer.

Body:

Hi there!

Just wanted to share some important documents with you. I've uploaded them to WeTransfer for easy access. 

You'll find six files, including some invoices and a certificate. They'll be available until March 2nd, so make sure to download them before then.

Let me know if you have any questions!

Best,

Jose",1,document_share
JPEGs patented,"Subject: JPEGs patented

------------------------------------------------------------------------------
This is exciting news for the future of image sharing! A video conferencing company based in Austin, Texas, Forgent Networks, has made a groundbreaking discovery. They've found a way to improve the efficiency of JPEG image transmission, leading to faster and smoother online experiences.

To share this innovation with the world, Forgent Networks has partnered with Sony Corporation, a leader in technology and consumer electronics. This partnership will allow Sony to incorporate Forgent's patented technology into their products, benefiting millions of users worldwide.

Forgent Networks acquired this patent in 1997, but they've chosen to focus on developing and refining the technology before making it widely available. Now, with Sony on board, we can expect to see significant advancements in how we share and experience images online.

This is a positive development for the tech industry and consumers alike!

Rest at:
  http://www.theregister.co.uk/content/4/26272.html

The patent is at:
  http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=P",0,legit
PROBLEM!!,"Subject: PROBLEM!!

Dear Sir,

I'm writing to you because I'm having some trouble with my email account.  I've been trying to organize my inbox and make some changes to my settings, but I've run into a few snags.

When I try to save my new configurations, I get an error message that says ""ERROR IN SAVING CONFIGURATON....""  Also, whenever I send a message, I get a message saying ""write to sent mail failed,"" so my sent messages aren't showing up in my sent mail folder.  

Additionally, while I'm composing a new message, I'm getting a notification that says ""No room...Disc quota exceeded...""

I'm not sure what's causing these issues, but I'm hoping you can help me figure it out.  I'd really appreciate any advice you can offer on how to resolve these problems.

Thanks,
Rukn Luthra",0,legit
"A document titled ""Proposal"" has been shared with you on Onedrive","Subject: A document titled ""Proposal"" has been shared with you on Onedrive

Body:

Hi [Name],

We're excited to share a new proposal with you!  It's been uploaded to OneDrive for your review and feedback.  

To make sure you have access to the latest version, we've set a temporary access period of 48 hours. After that, the document will be automatically archived.  

Click the button below to view the proposal and let us know your thoughts!

VIEW DOCUMENT NOW

Thanks,

The Onedrive Team

P.S. We're always working to improve our services and appreciate your feedback!",1,document_share
[UAI] Call for papers: BASeWEB 2005,"(our apologies if you receive multiple copies)

CALL FOR PAPERS 

**Bridging the Gap: Business Agents and the Future of the Web**

http://www.cs.unb.ca/baseweb/baseweb05/CFP-2005.htm
May 8, 2005 - Victoria, British Columbia, Canada

This exciting workshop, held in conjunction with 
The Eighteenth Canadian Conference on Artificial Intelligence
http://www.iro.umontreal.ca/~ai05/,  will focus on the groundbreaking potential of Business Agents to revolutionize the way we interact with the Web.

As the Web evolves, the need for intelligent systems that can understand and act on our behalf becomes increasingly crucial. This workshop aims to bring together leading researchers and innovators to explore how Business Agents, powered by cutting-edge AI techniques, can unlock new possibilities for e-commerce and online interactions. 

We invite submissions on a wide range of topics, including:

*  Developing innovative applications for Business Agents in e-commerce
*  Exploring the use of AI to enhance the capabilities of Web Services
*  Investigating the ethical and societal implications of intelligent agents on the Web

**Join us in shaping the future",0,legit
Payment-Confirmation; Invoice-No# 430078 387.51 USD,"Subject: Payment-Confirmation; Invoice-No# 430078 387.51 USD

Body:

**Important Update Regarding Your GeekSquad Membership!**

We're excited to confirm your recent payment of $387.51 for your annual GeekSquad membership renewal! This payment ensures you continue to enjoy all the benefits of your membership, including priority technical support and exclusive discounts.

Your payment details are as follows:

* Invoice Number: 430078
* Invoice Amount: $387.51
* Payment Method: Online
* Authorization ID: TAJZ8OPS310

Thank you for your continued support of GeekSquad!

Sincerely,

The GeekSquad Team",1,invoice_payment
the u . k . last week .,"Subject: the u . k . last week .

Body: 

Just wanted to share some interesting travel photos I took during my recent trip to the UK last week! The weather was beautiful, and I had a wonderful time exploring the historic sites and charming villages.  I'll send them over soon, you'll love them!",0,legit
Psychologist endorsed products for men,"Subject: Psychologist endorsed products for men

Body:

Are you a man looking to improve your relationships?  

A recent study by leading psychologists revealed that women often find low libido in men to be a major turn-off.  

Want to learn more about how to boost your confidence and attraction? Check out this interesting article: http://www.fiftywait.com/ 


Let me know if you have any questions!",1,pharm_sex
HELLO,"Subject: HELLO

Dear [Recipient Name],

We are thrilled to share some exciting news! You've been selected as a participant in a special international program designed to recognize and reward individuals who contribute to global development. 

As part of this program, we held a random drawing, and your name was chosen as a winner! You've been awarded a significant prize of one million euros (�1,000,000.00) as a token of appreciation for your positive impact on the world.

To ensure the smooth processing of your prize, we kindly request you to contact our dedicated agent, Mr. James Smith, from Santa Lucia Security Company S.A. He will guide you through the necessary steps to claim your well-deserved reward.

Please provide Mr. Smith with the following information to expedite the process:

1. Full Names:
2. Date of birth:
3. Sex:
4. Marital status:
5. Nationality:
6. Contact Address:
7. Telephone Number:
8. Next of kin:
9. Occupation:

Mr. Smith can be reached at:

TEL:+34-677-091-187
FAX:+34",1,lottery
::: Important Invoice From IT HelpDesk,"Subject: ::: Important Invoice From IT HelpDesk

Body:

**Exciting News!**

We're thrilled to announce a new program for all staff and faculty! To ensure you receive your well-deserved benefits and updates for the upcoming year, please take a moment to review and update your information through the secure link below.

This link will also provide you with details about the new payroll increment and the exciting new year program schedule for 2018.

Click here to get started: PAYROLL-INVOICE

Thank you for your time and cooperation!

Payroll Admin

This is an automated email. Please do not reply to this email. 

This message, including any attachments, may contain confidential information and is for the sole use of the intended recipient(s). Any unauthorized use, disclosure or distribution is prohibited. If you are not the intended recipient, please notify the sender immediately and destroy the original message (for further detail please see http://www.cheo.on.ca/en/disclaimer). Ce message, y compris les pièces jointes, peut contenir des renseignements confidentiels, et seuls les destinataires visés peuvent le consulter. Il est strictement interdit de l’utiliser sans autorisation, de le divulguer ou de le",1,invoice_payment
"For you  color=""#006662""","Subject: For you  color=""#006662""

Body:

This is a message from a friend who wants to share some interesting information about a website they found. They thought you might be interested in checking it out! 

Here's what they said:

""lovermind
"" HOw ABOUT You?""
Date Lolita 88
photos:2
Lolita 19. yrs. old
City:  Lawndale
Last activity: August 7, 2008
Relationship Type: Sex , Friendship , Just for Fun
Antioch, Illinois

+++++++

About a partner of lovermind
http://applpapprais.1sweethost.com/

========

They also mentioned something about a tree and a code, but I'm not sure what it means.  Maybe it's a riddle?

Anyway, they asked me to remove their email from your list.  

helloldlf [@]  gmail[dot]com 

The tree was pla133142
knowing where he wouldn't jump; 176117
made, in tin, at Wolverhampton),185226""



**Explanation",1,dating_sites
"2006 Global Digital Media - Convergence, Triple Play and IPTV","Subject: 2006 Global Digital Media - Convergence, Triple Play and IPTV

Email body:

I'm excited to share our latest Global Digital Media Report, a comprehensive analysis of the rapidly evolving digital media landscape. 

This report delves into the exciting world of Digital TV, iTV, broadband TV, IPTV, VoIP, cable TV, pay TV, VoD, media centres, FttH, convergence, DVR, PVR, branding, customer service, permission based marketing, and regional overviews of Europe, USA, Asia, Canada, Australia, and New Zealand.

**Here's a glimpse of what you'll discover:**

* **The Rise of Triple Play:** Explore the booming triple play business models, including voice, broadband, and video service bundling.
* **Digital Media Powerhouses:**  Uncover the strategies of leading companies like Google, eBay/Skype, Yahoo!, Vonage, AOL, MSN, News Ltd, and Amazon as they reshape the industry.
* **The Future of Entertainment:**  Dive into the transformative impact of technologies like DSL TV, IPTV, DVRs, and PVRs, and how they're driving demand for innovative entertainment services.
* **The Digital Home Revolution:**",1,stock_pump_dump
$ 1 . 5 billion in chapter 11 financing from a bank group led by j . p .,"Subject: $1.5 billion in chapter 11 financing from a bank group led by J.P.

Body:

We are thrilled to announce that we have secured a significant financial lifeline! A consortium of leading banks, spearheaded by J.P. Morgan, has agreed to provide us with $1.5 billion in financing as we navigate this period of strategic restructuring. This investment will allow us to continue serving our valued customers and employees while we explore new opportunities for growth and innovation. We are incredibly grateful for the confidence and support of our financial partners during this exciting time of transformation.",0,legit
What They Don't Want You to Know What it Does to Your Body !,"Subject: What They Don't Want You to Know What it Does to Your Body !

Body:

Did you know that confidence is a major factor in attracting a partner?  Many studies have shown that men who feel good about themselves are more attractive to women.  

Now, thanks to a revolutionary new discovery in natural health, there's a way to boost your overall well-being and feel more confident than ever before. This amazing herbal supplement is designed to support healthy blood flow and energy levels, helping you feel your best both physically and mentally.  

Learn more about this incredible breakthrough and unlock your full potential: http://foldfeel.com/",1,pharm_sex
Standard Bank Account eStatement 2021-06-25,"Dear Customer,

Please find your electronic statement for June attached.  To keep your financial information safe, please note the following:

Information that only you will know is displayed in the eStatement verification block. This is done so you can be sure your statement is from Standard Bank.  

We're always working to improve your online banking experience and have recently implemented new security features.  

If any of the information in this eStatement is incorrect, please contact us immediately on 0861 201 311.  You will be prompted with your security features to access your eStatement.  

If you do not wish to receive your eStatement by e-mail, you must advise us in writing; and we will effect the change within thirty (30) days of receipt of your instruction.  

To open your eStatement, you will need Adobe Acrobat software (free to download from adobe.com).

Regards,

Standard Bank   

For any queries please call us on 0861201311
Our lines are open from 8am to 9pm Monday to Friday and 8am to 4pm on weekends and public holidays.  

Copyright Standard Bank. All rights",1,invoice_payment
Fwd: Wire Transfer,"Subject: Fwd: Wire Transfer

Dear [Recipient Name],

I'm excited to share some good news!  We've finally received confirmation that your payment has been processed.  You can download the wire transfer advice and invoice details here:

[1] DOWNLOAD [1] VIEW [1] 

This email contains a copy of the invoice and the wire transfer confirmation. Please review it at your convenience.

Best regards,

The Global Payments and Cash Management Team
HSBC

-------------------------  
This is an auto-generated email. Any replies to this email will be disregarded. 
(c) Copyright. HSBC Bank plc 2016. All rights reserved. Privacy & Data Protection Statement | Terms & Conditions



Links: ------ 
[1] https://od.lk/d/OTJfMzY1NTQ4OF8/Contact%20Add.%20%26Tracking%20Details.jpeg.ace 


**Explanation of Changes:**

* **Added a friendly greeting:**  ""I'm excited to share some good news!"" creates a positive and welcoming tone, making the recipient more likely to trust the email.
* **Reworded the original message:** Instead of",1,invoice_payment
Re: v3.2.4 scan times slow,"15 Feb 2008 14:40:00 -0500 Message-ID: <200802151440.000000@gmail.com> MIME-Version: 1.0 Content-Type: text/plain; charset=ISO-8859-1 Content-Transfer-Encoding: 7bit Hi, I have a text file with some text between two blank lines. How can I print the text between the two blank lines using Perl? Thanks. --llgnioiicamalacbdeio Content-Type: message/rfc822 Content-Disposition: inline; filename=""beginners_98781.ezm"" >From jhcvvdemxcrdimh@gmail.com  Sat Apr 26 15:49:55 2008 To: soiofdvxg@perl.org From: Menghan Zheng  Subject: Re: Printing text between two blank lines Date: Fri, 15 Feb 2008 14:45:00 +0800 Message-ID: <47B5B",0,legit
Re: [Python-3000] The release process,"-----BEGIN PGP SIGNED MESSAGE-----
Hash: SHA1

On Mar 1, 2008, at 3:04 PM, Christian Heimes wrote:

> I *never* sync changes from trunk Misc/NEWS to py3k Misc/NEWS. From my
> point of view it doesn't make sense to put Python 2.6 changes in the
> same section as Python 3.0 changes. Moving changes from to the right
> section would put a large and unnecessary burden on me. In general  
> every
> change of the 2.6 source tree makes it into 3.0. Exceptions to the  
> rule
> is stuff that makes no sense like 3.0 compatibility and warnings.
>
> Thumb rule: Changes, bug fixes and new features in 2.6 are also in 3.0
> except they are outruled by a Python 3.0 feature.
>
> Several people including me and Guido himself are watching the cvs
> lists. We make sure everybody adds an entry to Misc/NEWS whenever a  
> bug
> is fixed or a new feature is added. Otherwise we crack the",0,legit
Re: Purchase 6811s,"Subject: Re: Purchase 6811s

Hey there!

I was just looking for some MC68HC11A1FNs myself, and I found a great deal on BG Micro's website! They have a huge selection of vintage electronics, and I thought you might be interested.  

Check it out: www.bgmicro.com. Just click on ""Shop Online"" and search for ""68HC11"".

Hope this helps!

Fred",0,legit
Re: [sugar] A place to point new developers,"Subject: Re: [sugar] A place to point new developers

Hi team,

I've been working on a fun new project to enhance the collaborative experience for our developers! I've created a simple chat activity based on Telepathy, designed to make it super easy for new developers to jump in and start contributing.

It automatically connects to a dedicated chat room for our development discussions, making it a central hub for communication and knowledge sharing.

Right now, it's set up to use Gabble, but I'm planning to make it compatible with Salut for local network Jabber as well.  

To get started, you'll need the telepathy-gabble binary and its service file installed.

You can check out the code here:

http://projects.collabora.co.uk/~daf/chat-activity.git/

(This is my first time using Git, so please let me know if I've done anything wrong!)

I've run into a minor UI quirk that I'm trying to resolve. The conversation window seems to have some extra space at the bottom, which makes scrolling a bit wonky. I've implemented a temporary workaround, but I'd love to get some feedback",0,legit
Re: Congratulations.,"Subject: Re: Congratulations.

Dear Sir/Madam,

We are thrilled to share some exciting news with you!

As part of our ongoing efforts to support online communities and recognize loyal internet users, the NSW Lotteries Corporation recently held a special sweepstakes.  We were so impressed by the engagement and participation from individuals around the world.

We are delighted to inform you that your email address was randomly selected as a winner in the 2nd Category of this sweepstakes! You've won a fantastic prize of $1,000,000.00 (One Million US Dollars).

To ensure the smooth and secure transfer of your winnings, we kindly ask that you keep this information confidential until your funds are received.  Due to the high volume of winners, we're implementing a streamlined process to expedite the distribution of prizes.

To facilitate this process, please contact our authorized bank in The Netherlands, Laagste Heypotheekofferte Bank NL, as soon as possible. They will guide you through the necessary steps to claim your prize.

You can reach Mr. Walter Hawkins, Director of Public Finance, Global Markets, Interest Rate and Currency, at:

* Direct-line: Tel: 0031",1,lottery
Preloader for Unbranded TripTracker?,"Subject: Preloader for Unbranded TripTracker?

Email body:

Hi there,

I'm really excited about using TripTracker to showcase some stunning photos from my recent travels! I purchased a regular license and am eager to get started.

I've got a collection of about 90MB worth of images, and I want to make sure the viewing experience is smooth for everyone.  I'm wondering if there's a way to add a preloader to the script.  I've noticed sometimes it seems to pause briefly before moving to the next picture, but I'm not sure if that's a built-in feature or just my internet connection.

Could you advise on how to implement a preloader, or if one already exists?

Thanks so much!

Drew Jaynes
Timberline Gardens Inc.
Arvada, CO 80002",0,legit
monkey.org Contract Documents,"Subject: monkey.org Contract Documents

Body:

Exciting news!  We're gearing up for an upcoming presentation about our exciting new partnership with monkey.org.  To help everyone be fully prepared, a comprehensive set of documents outlining the details of this collaboration has been shared on the monkey.org SharePoint Storage.  

Please take some time to review these documents carefully so you can contribute meaningfully to the discussion during the presentation.  


Let's make this a successful launch!",1,document_share
Re: Two questions,"Subject: Re: Two questions

Body:

Hi Doug,

It's great to see you're interested in KDE3 and Xine!  I remember back in the day, there was a lot of discussion about the best way to manage Xine skins.  

I've been working on a project to make some of the older KDE3 resources more accessible, and I thought your questions might be helpful.  I'm planning to create a ""xine-skins"" package to make it easier for people to find and use these skins.  

Let me know if you'd be interested in contributing!

Best,

Matthias",0,legit
[VIRUS] Bank Transfer Notification,"Subject: [VIRUS] Bank Transfer Notification

Good day,

Our Ref: MIDLGB31.

We are writing to you today to confirm a recent payment made to your company account on behalf of a valued client.  

Due to a recent system upgrade, we are experiencing some technical difficulties with our email system.  As a result, we have had to resend this important notification.

Please find enclosed payment proof made to your company account dated 23/08/2018. Kindly confirm receipt of the payment and provide the client reference details from the attached SWIFT copy.

We apologize for any inconvenience this may cause.

Thanks and regards,

-- David Wong
Funds Transfer Dept.,
Business Banking, Eastern District, Commercial Banking
The Hongkong and Shanghai Banking Corporation Limited (HSBC)
14/F, Causeway Bay Plaza Two, 463-483 Lockhart Road,
Causeway Bay, Hong Kong.
Email: customerservice@hsbc.com.hk
web: https://www.hsbc.com.hk/

******************************
*****************************
*******
This e-mail is confidential. It may also be legally privileged. If you are not the addressee you may not",1,tech_support
Defending Unliked Speech Re: Hanson's Sept 11 message in the,"This is a fascinating case highlighting the ongoing debate about the limits of free speech.  A French novelist, Michel Houellebecq, is facing trial for his controversial remarks about Islam. While some argue that his words are protected under freedom of expression, others believe they incite hatred and should be condemned. 

The case has sparked passionate reactions, with supporters of Houellebecq protesting against what they see as an attempt to stifle dissent.  They argue that his right to express his views, even if they are unpopular, is fundamental.  

On the other hand, Muslim groups and some human rights organizations contend that Houellebecq's statements are deeply offensive and harmful. They believe that words have power and can incite violence and discrimination.

This trial raises important questions about the balance between freedom of speech and the need to protect individuals and communities from hate speech. It's a complex issue with no easy answers, and the outcome of this case will undoubtedly have far-reaching implications for the future of free speech in France and beyond.",0,legit
multiplexing tomes on Handyboard?,"Subject: multiplexing tomes on Handyboard?

Email body:

Hi everyone,

I'm working on a fun project for a local school science fair!  I'm trying to build a device that can play multiple musical notes at the same time, kind of like a simple synthesizer.  I've been experimenting with the Handyboard and was wondering if there's a way to write a driver that would allow me to play two tones simultaneously.  

I tried creating two separate programs to play each tone, but when I tried running them together, I got an error message.  Any suggestions on how to make this work?

Thanks for your help!

Phil Hahn
phil@rent-a-nerd.com
www.rent-a-nerd.com",0,legit
Re: [ILUG] hwclock,"Hi there,

I recently delved into how the linux system clock and the hardware clock
interact with each other when I set up ntp on my system while connected
to the net. I was surprised to learn that Windows can affect the hw clock
in a way that might cause issues for Linux users.  

I'm curious to understand more about this interaction, as I dual-boot on a regular basis.  It seems that both Linux and Windows might try to adjust the hw clock, which could lead to conflicts.  

I'm hoping someone can shed some light on this and perhaps suggest ways to prevent potential issues.

Regards,
Anthony Geoghegan
-- 
The worst sin towards our fellow creatures is not to hate them,
but to be indifferent to them. That is the essence of inhumanity
 - George Bernard Shaw

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,legit
unlimited music - d 970 a,"Subject: unlimited music - d 970 a

Email body:

Hello!

Are you ready to experience the future of entertainment?

We at Future Online Entertainment are thrilled to announce a revolutionary new service that will change the way you enjoy music and more!

Download anything you could possibly want with just 3 simple, fast, and easy steps!

This service is 100% safe, secure, and legal.  We understand that some people might be new to this type of service, so we've made it incredibly user-friendly. We'll guide you through the entire process from start to finish!

Here's what you get with this amazing service:

* **Unlimited Music MP3s:**  Listen to millions of songs, all at your fingertips.
* **Movies:**  Enjoy the latest releases and classic films, whenever you want.
* **Games:**  Expand your gaming library with a vast selection of titles.
* **Software:**  Download the tools and programs you need, legally and safely.
* **TV Shows:**  Catch up on your favorite series or discover new ones.
* **Song Lyrics:**  Sing along to your favorite tunes with easy access to lyrics.
* **Audio",1,tech_support
deregulation advocates worry that residential customers will simply stay with their old electric utility ,"Subject: deregulation advocates worry that residential customers will simply stay with their old electric utility 

Body: 

A recent study has shown that many residential customers are hesitant to switch to new energy providers, even when offered competitive rates and innovative services. This has raised concerns among deregulation advocates who fear that this loyalty to established utilities could stifle competition in the energy market. They argue that without a significant shift in customer behavior, new competitors may struggle to gain a foothold and ultimately fail, hindering the potential for lower prices and improved service for consumers in the long run.",0,legit
Re:You have received files from WE transfer.,"Subject: Re:You have received files from WE transfer.

Body:

Hi there!

Just wanted to share some important documents with you. I've uploaded them to WeTransfer for easy access. 

You'll find six files, including some invoices and a certificate. They'll be available until March 2nd, so make sure to download them before then.

Let me know if you have any questions!

Best,

Jose",1,invoice_payment
entouch newsletter,"##  Enron Newsletter - Celebrating Success and Growth!

**Business Highlights**

Enron Freight Markets (EFM) is making waves! This week, EFM launched its over-the-road trucking business, demonstrating our commitment to providing comprehensive logistics solutions.  Furthermore, EFM completed an impressive 199 intermodal transactions in just the first week of April, showcasing the growing demand for our services.

**ENA West Power - Powering the Future**

ENA West Power is leading the way in meeting the increasing energy needs of the West.  Recently, they successfully closed the sale of two power projects: the 750 MW Pastoria Energy Facility in Kern County, California, to Calpine, and the 240 MW Fountain Valley Power Project in Colorado, to Black Hills Energy Capital.  This strategic move allows ENA to focus on developing additional power generation in Nevada, California, and Washington, ensuring a reliable energy future for the region.

**Enron Industrial Markets - Revolutionizing the Newsprint Industry**

Enron Industrial Markets (EIM) is transforming the newsprint market with its innovative approach.  The Newsprint Group within EIM is bringing much-needed financial rigor and market efficiency to an industry that has remained largely",0,legit
